지점ID,매점명,주소,전화번호,위도,경도
48388,충북옥천점,충북 옥천군 옥천읍 삼양로 93 1층,043-733-9997,36.3033806418159,127.569670313794
48371,성수중흥S클레스점,"서울 성동구 아차산로13길 16 랭킨중흥s클레스 오피스텔 1층 108호,109호",02-6326-0237,37.5446495068023,127.061392779847
48370,시흥정왕역교차로점,경기 시흥시 마유로418번길 12 106호,,37.3514022146726,126.742282250424
48289,홈플러스평촌점,"경기 안양시 동안구 동안로 162 지하1층(비산동, 홈플러스)",031-388-7770,37.3932688505883,126.950426506671
48288,포천가산점,경기 포천시 가산면 선마로 238 1층 131호,031-541-3552,37.8471023455709,127.187229506282
48151,목포장미의거리점,전남 목포시 장미로 23 101호,,34.8016981556415,126.423977239861
48150,광주상무평화점,광주 서구 시청로20번길 10 1층 치평동,062-383-2717,35.1501461223802,126.852768628218
48149,인천장기점,인천 계양구 황어로126번길 2 1층 장기동,,37.5794057196591,126.734765972193
48056,서귀포태평로점,제주특별자치도 서귀포시 태평로 355 가동 1층,,33.2464494210406,126.559425688253
48055,제주공항렌트카점,제주특별자치도 제주시 다호5길 17,,33.5014959705183,126.488911980715
48054,광명스피돔점,경기 광명시 광명로 721,,37.4668361195073,126.845243234204
48053,의정부동오마을점,경기 의정부시 추동로 9 지상 1층 113호,,37.7429875371775,127.057067933238
48052,강원양양점,강원 양양군 양양읍 양양로 58,,38.0757243662753,128.622778318661
48051,울산대학로점,울산 남구 대학로33번길 17 1층,052-700-6611,35.5397136257209,129.254311498046
48050,진주시청점,경남 진주시 도동천로 48 1층,,35.1781185886931,128.104595750727
48049,구미진평점,경북 구미시 인동북길 105 (인의동),070-8287-1860,36.0981355250994,128.427844484669
48046,포항오천힐스테이트점,경북 포항시 남구 오천읍 하원로 58 102호,,35.975798723823,129.404669992689
47864,김해안하점,경남 김해시 한림면 용덕로 310 (안하리),055-345-1680,35.3038189417308,128.829146652261
47835,밀양시청점,경남 밀양시 시청로 27 (내이동),055-355-6999,35.5044682982408,128.744370555924
47834,강원신철원점,강원 철원군 갈말읍 삼부연로 3,033-452-5557,38.1451686427531,127.308412911233
47768,광명스피돔점,"경기 광명시 광명로 721 (광명동, 광명시돔경륜장)",,37.4668361195073,126.845243234204
47767,의정부동오마을점,경기 의정부시 추동로 9,,37.7429875371775,127.057067933238
47750,부천번영사거리점,경기 부천시 부흥로315번길 69 (중동),070-8287-2408,37.4975105100587,126.77667772517
47741,강원양양점,강원 양양군 양양읍 양양로 58 (남문리),033-671-2729,38.0757243662753,128.622778318661
47738,인천연수유천점,인천 연수구 먼우금로 302 1층 121호,,37.423473415145,126.683071119878
47401,천안두정초점,"충남 천안시 서북구 봉정로 374 (두정동, 창성빌딩)",,36.8352974978654,127.145762065504
47236,거제능포점,경남 거제시 능포로 134 (능포동),055-681-0098,34.8755866208087,128.731719359506
47163,진천중앙점,충북 진천군 진천읍 상산로 88-1 (읍내리),,36.8544413920721,127.443893683392
47162,대구대신자이점,"대구 중구 달구벌대로 1955 (대신동, 대신센트럴자이)",053-262-9375,35.8638665149843,128.577718740633
47077,거제옥포시장점,경남 거제시 옥포대첩로 36 (옥포동),055-687-7877,34.8933970991255,128.691500867789
46980,인천삼산중학교점,인천 부평구 장제로340번길 49 (삼산동),032-518-0918,37.5159297617173,126.735106842563
46857,아산모종점,충남 아산시 모종로 5 하연빌딩 제1동 104호,,36.7842288091017,127.017714930642
46826,천안백석아이파크점,충남 천안시 서북구 한들3로 35-12 1층,041-561-0821,36.8269668519864,127.122779662598
46823,인천부평성모병원점,인천 부평구 육동로 6 1층,032-362-2122,37.4857599518764,126.724749766356
46802,고양지축점,경기 고양시 덕양구 지축로 62 112호,070-8680-2664,37.6495628624983,126.915023529833
46691,고척아이파크점,서울 구로구 중앙로5길 59 RD동 상가 103호,070-8287-1972,37.5014057554418,126.859404270704
46690,김해한림병동공단점,경남 김해시 한림면 김해대로916번길 134,,35.2850239415637,128.791678329849
46683,화성봉담한신점,경기 화성시 봉담읍 와우로 20 (와우리),031-221-1232,37.2152505710014,126.9690430835
46676,홍대삼거리점,서울 마포구 와우산로 73 (서교동),,37.5510188970321,126.923009896315
46583,북한산보국문점,서울 성북구 보국문로 86,02-6012-7571,37.6119052687488,127.008548212421
46576,마산봉암대로점,경남 창원시 마산회원구 봉양로 81 1층,055-295-8889,35.2210584439753,128.59607712656
46472,광주문흥중학교점,광주 북구 천지인로173번길 30 1층,062-710-2936,35.1855487106389,126.918644187289
46471,인천연수역남부점,"인천 연수구 벚꽃로 106 (청학동, 연수광장프라자)",032-819-0643,37.417680131691,126.677232072323
46206,동아대부민캠퍼스점,부산 서구 구덕로232번길 3 (부용동1가),051-715-8845,35.1053413214874,129.020516132105
46191,답십리래미안점,서울 동대문구 답십리로 140 세기프라자 제1층 제107호,,37.5724894025765,127.055597303756
46168,파주갈현점,경기 파주시 탄현면 평화로 584 2호,031-941-2977,37.7735907700412,126.720189794031
46003,의정부송산점,경기 의정부시 충의로57번길 18 이도원빌딩 101호,,37.7367525365038,127.086170695188
45996,광양창덕점,전남 광양시 광양읍 용강로 20 (용강리),070-4063-4856,34.9714670118774,127.608919085792
45975,김포마송공원점,경기 김포시 통진읍 서암로6번길 19-20 (마송리),031-996-1093,37.6866380753787,126.597328139226
45968,인천송도그린워크점,인천 연수구 컨벤시아대로130번길 100 더샵 그린워크3차 상가 104호,032-833-2924,37.3983300530479,126.637219696588
45959,안산MTV점,경기 안산시 단원구 시화호수로841번길 28-21 103호,,37.2970795277046,126.761894999917
45958,파주봉일천시장점,"경기 파주시 조리읍 봉천로 45 (봉일천리, 크라운베이커리)",,37.743655649814,126.806664847496
45869,광운대80주년기념관점,"서울 노원구 광운로 20 (월계동, 광운대학교)",02-909-1617,37.619379129478,127.058263354527
45862,광주매곡센트럴점,광주 북구 매곡로69번길 1 (매곡동),062-572-4779,35.1907987357621,126.893015683091
45474,강릉포남점,"강원 강릉시 하평길 55-1 (포남동, 송정주공아파트 상가동)",033-922-8050,37.7701378806885,128.914827588413
45358,춘천명동점,강원 춘천시 명동길 15 (조양동),033-257-7752,37.8791317453229,127.727116204273
45357,부천역남부점,경기 부천시 성주로 268 (심곡본동),070-8287-1911,37.4822148603734,126.782232118978
45356,꿈의숲아이파크점,"서울 성북구 돌곶이로40길 46 (장위동, 꿈의숲 아이파크)",02-6498-8468,37.6198223851288,127.049660439134
45353,어린이대공원후문점,"서울 광진구 천호대로 666 (구의동, 그랜드파크 오피스텔)",02-456-7700,37.5513571934247,127.08931299554
45352,인천남촌점,인천 남동구 남촌동로 36 1층,032-239-3393,37.4321720598873,126.714874322801
45243,인천불로월드점,인천 서구 검단로 842 월드아파트 상가동 151호,,37.6186272024409,126.69089830875
45196,천안성성초점,충남 천안시 서북구 성성6로 49,041-522-1800,36.8417420793801,127.125154957237
45123,원주명륜1동점,강원 원주시 남원로 647 (명륜동),033-766-2525,37.3408077618885,127.953038804564
45122,광주우산중흥센트럴점,광주 광산구 금봉로 106-2 132동 102호,062-710-5754,35.1518362149674,126.810793490365
45073,대전태평점,"대전 중구 태평로 71 1층 139호(태평동, 삼부프라자)",070-7607-1799,36.3233039427153,127.393401285981
45068,울산현대홈타운점,울산 남구 대암로 94 (야음동),052-258-8001,35.5294305917665,129.325850634942
45053,함안칠서점,"경남 함안군 칠서면 함의로 26 (무릉리, 에이스그린상가)",070-8287-3328,35.3152576059711,128.507581502948
44993,춘천한숲시티점,강원 춘천시 안마산로 114,033-254-0999,37.8538910599204,127.727626097971
44770,송파삼전점,서울 송파구 백제고분로22길 3,02-415-0369,37.5034918097903,127.08947376709
44576,춘천석사점,강원 춘천시 퇴계농공로 20 종로타워 1층 103호,033-263-3119,37.8516227014542,127.744330359173
44567,청라에이스하이테크점,인천 서구 파랑로 495 4동 103호(청라동) 컴포즈커피,032-220-0018,37.5245217156943,126.650336119551
44566,송파석촌점,서울 송파구 백제고분로41길 18,,37.5076671270066,127.107749674369
44495,광나루역1호점,서울 광진구 천호대로 808 1202동 지하1층 지하 106호,02-452-1216,37.545073523534,127.102739572749
44458,파주해오름마을점,경기 파주시 해올2길 20 공감빌딩 103호,,37.7342983432289,126.73216978635
44329,광주내남진아리채점,광주 동구 육판서길 16 상가동 105호,062-716-2027,35.0906296297765,126.941062804966
44320,인천동구청점,"인천 동구 샛골로 123 108호(송림동, 노블리안힐스)",070-4798-1010,37.4734501972421,126.643900557625
44207,안양개성하이뷰점,"경기 안양시 동안구 경수대로 555 (호계동, 개성하이뷰)",070-4241-7070,37.3720896406336,126.957330231342
43996,신정2동점,서울 양천구 목동동로10길 11 101호,,37.5190175391789,126.870883049635
43993,광주능평점,경기 광주시 능평로 221 (능평동),,37.3441466537215,127.179117704408
43896,목포용당점,전남 목포시 동부로 5 (용당동),061-272-8482,34.8044488578729,126.394998201385
43877,인천주안센트레빌점,인천 미추홀구 석정로433번길 31 (주안동),,37.46802464487,126.68439539856
43864,녹양역점,경기 의정부시 체육로 306-14 102호,,37.7604816065621,127.041355526756
43779,속초영랑호점,강원 속초시 번영로105번길 36  102 (동명동),033-636-0585,38.2113474383527,128.587827831222
43772,파주부흥,경기 파주시 광탄면 부흥로 131 1층 107호,070-4901-2537,37.8063508114718,126.863689200917
43745,양산대동이미지점,경남 양산시 연호로 61 (삼호동),,35.4148429029179,129.176592704169
43744,춘천우두두미르점,강원 춘천시 충열로 1-16,033-255-2824,37.901756674057,127.730171350202
43739,동인천역파크푸르지오점,인천 동구 화도진로 16 상가동 1층 107호,,37.4751091355782,126.635686389939
43680,광주상무병원점,광주 서구 운천로 225 지하 1층,062-710-2151,35.152511295432,126.854413537626
43585,당산삼성타운점,"서울 영등포구 당산로44길 3 (당산동5가, 삼성타운)",,37.5319143458605,126.901077532801
43520,강원영월점,강원 영월군 영월읍 관풍헌길 24,033-374-3527,37.1826215757618,128.470291645368
43511,원주단구롯데시네마점,강원 원주시 서원대로 408 광장빌딩 117호,070-8287-3131,37.3299803953294,127.950079338744
43474,김포마산점,경기 김포시 김포한강8로 161 (마산동),031-988-8181,37.636723523504,126.643164024011
43473,아산배방연화점,충남 아산시 배방읍 용연로 152 (장재리),041-533-5090,36.7836667254698,127.093672512003
43085,숙등역포레나점,"부산 북구 만덕대로 81 (덕천동, 포레나부산덕천)",051-338-8960,35.2127277626499,129.012184959816
43028,정읍연지중앙점,전북 정읍시 중앙로 55 영무예다음아파트 상가 제1동 104호,063-536-1100,35.5726569265011,126.84830605172
43011,강남을지병원점,"서울 강남구 도산대로 202 (논현동, 강남을지병원)",02-542-0246,37.5194081037449,127.028627227383
43010,인천부평동아2단지점,"인천 부평구 부흥로 251 (부평동, 경기빌딩)",,37.4989832919782,126.719736910765
42935,파주운정산내마을점,"경기 파주시 교하로159번길 33 (목동동, 목동프라자)",070-8287-1400,37.7236427382247,126.739718826433
42904,충장대로점,부산 중구 충장대로5번길 34 (중앙동4가),051-710-2450,35.10822943895,129.037490009668
42897,광주산정중학교점,광주 광산구 목련로 42 상가2동 1층 104호,062-710-0675,35.1723960619297,126.802197351514
42780,진해구청점,경남 창원시 진해구 천자로 411 경동프라자 102호,055-719-3140,35.1353073477509,128.709821880631
42533,김포디원시티점,경기 김포시 김포한강10로133번길 107,031-628-9004,37.6427378831807,126.618642330552
42442,당진엠코타운점,충남 당진시 송산면 유곡2길 21 송산프라자 1층,041-358-3022,36.9632626154195,126.689303300689
42418,분당이매점,경기 성남시 분당구 판교로 432 제일프라자 108호,031-8039-7222,37.4051323980091,127.121739887124
42406,인천귤현점,인천 계양구 굴재길 2 석기빌딩 1층 일부호,,37.5672876140725,126.748969815984
42283,남가좌DMC자이점,서울 서대문구 가재울미래로 17 102,070-8680-1510,37.5707775765229,126.916903324604
42248,인천동양점,인천 계양구 양지로 8 (동양동),,37.5594517687088,126.755980278718
42237,용인흥덕IT밸리점,"경기 용인시 기흥구 흥덕1로 13 (영덕동, 흥덕IT밸리)",031-340-1535,37.2710305571186,127.066343838849
42173,평택고덕로데오점,경기 평택시 고덕갈평5길 32 그랜드메디컬타워 101호,031-8054-8977,37.0565573646535,127.047410159463
42134,광주염주더샵점,"광주 서구 월드컵4강로 27 상가동 118호(화정동, 염주더샵센트럴파크)",062-716-1278,35.1393742835837,126.875928001953
42125,인천송도인천대점,인천 연수구 하모니로 271 송도 코스테이 주건축물 제1동 102호,070-8880-6511,37.3739172010867,126.63668496785
42040,청량리청과물점,서울 동대문구 답십리로 9,02-969-5544,37.5784693244422,127.043528549832
41907,청주율량점,충북 청주시 청원구 율량로 104 105호,043-211-1662,36.6720178500799,127.497257996968
41890,양산대학약국점,"경남 양산시 물금읍 화합2길 10 (범어리, 밀열가)",055-364-6406,35.3283710258348,129.009264440871
41865,안암성북천점,서울 성북구 고려대로7길 74,010-8743-5755,37.5888178443927,127.019173782399
41848,천안백석대점,충남 천안시 동남구 문암로 63 (안서동),041-563-9876,36.8406245114719,127.180242087399
41817,대구안심점,대구 동구 경안로 761-1,053-965-3913,35.8699481382555,128.713474347623
41810,장안중앙점,서울 동대문구 장한로 99 제 1층 101-2호,070-7617-1010,37.5697552196555,127.069729702944
41809,광주오포더샵점,경기 광주시 태성3로 13 오포더샵 근린생활시설 2동 110호,070-8287-1003,37.3751001257872,127.228959230689
41808,안산고대병원점,경기 안산시 단원구 적금로1길 11 104,070-7655-8903,37.3180376538605,126.828227802548
41805,안산스마트스퀘어점,경기 안산시 단원구 산단로 325 (CA102호),,37.323414446818,126.785087914248
41762,용인내대지마을점,"경기 용인시 수지구 현암로 159 1층 104호(죽전동, 애코프라자)",031-276-4700,37.3318863809795,127.12715377093
41665,대구대천점,"대구 달서구 진천로 117 (대천동, 월배이타운)",010-8570-9001,35.8188912596192,128.521271540321
41644,양재도곡점,서울 강남구 남부순환로 2629,,37.4853222404544,127.037358403634
41641,동탄라크몽점,경기 화성시 동탄대로5길 21 라크몽E123호,010-6243-0200,37.1669493066166,127.105305422682
41640,수원권선고색점,경기 수원시 권선구 산업로156번길 201 103호,070-8807-7517,37.2417866177936,126.987159332795
41639,서울대입구역1호점,"서울 관악구 봉천로 456 (봉천동, 영인 MC)",,37.4821054065899,126.950487720839
41616,광주송정역점,광주 광산구 송정로 1 (송정동),062-710-7307,35.1374948975994,126.792062836412
41455,파주운정초롱꽃마을점,경기 파주시 초롱꽃로 133-3,070-8866-6276,37.7125179786956,126.718794195657
41452,수원영화점,경기 수원시 장안구 수성로 323,031-307-1805,37.2922803783253,127.007407143513
41371,원주태장1동점,"강원 원주시 현충로58번길 28 1층 102호, 103호(태장동, 오광빌딩)",033-746-1919,37.3613055070531,127.957400378552
41350,안양아르테자이점,경기 안양시 만안구 경수대로1166번길 9 204동 101호,031-471-0940,37.4158151316924,126.917964412164
41349,성남신흥점,경기 성남시 수정구 수정로 208 메드위즈 제 1층 제 103호,031-747-1950,37.4439538202402,127.142816627438
41348,온수북부점,서울 구로구 부일로1길 26-1 1층 102호(온수동),02-3666-9644,37.4922759394482,126.820547592593
41319,세종시청점,세종특별자치시 한누리대로 2143 금강시티타워 113호,044-862-1532,36.4780560728468,127.288441124474
41290,원주치악점,강원 원주시 치악고교길 75,,37.316425848413,127.959624671341
41289,자양전통시장점,서울 광진구 자양로15길 43,02-6213-1740,37.5353581327912,127.081357385618
41286,천안성정현대점,충남 천안시 서북구 쌍용대로 302,070-7543-4321,36.8242875139977,127.137267378545
41259,광주수완중흥점,"광주 광산구 수등로76번길 74 상가동 1층 103호(신가동, 수완1단지 중흥에스클래스)",062-710-0108,35.1800441839555,126.816296831001
41003,대구월배삼정점,대구 달서구 조암로 153 101호(대천동),053-261-7463,35.8189212567572,128.515673715942
41002,거제상동점,경남 거제시 거제중앙로 1693,055-633-0933,34.8715019707482,128.634213312033
40838,아산순천향대점,충남 아산시 신창면 순천향로 12 (읍내리),,36.7737640045555,126.933019655497
40691,군포금정점,경기 군포시 군포로 747-1,,37.3719824786343,126.942753689062
40578,파주덕은리점,경기 파주시 월롱면 엘씨디로8번길 33 101호,,37.8116434052405,126.775883360006
40563,청라국제업무단지점,인천 서구 청라한내로100번길 10 청라큐브시그니처1차 오피스텔 상가 110호,070-4791-4865,37.533820552889,126.628558498776
40530,광주버들마을점,광주 서구 상무버들로40번길 1 (유촌동),062-451-0505,35.1647494251558,126.858770638949
40507,수원금곡빌리지점,"경기 수원시 권선구 금곡로73번길 33 (금곡동, 금곡엘지아파트)",031-298-2005,37.2743245076708,126.936646362687
40506,다대포해수욕장점,"부산 사하구 다대로 704 (다대동, 몰운대종합시장상가)",051-711-9559,35.0487712466506,128.964621055572
40441,성남고등점,경기 성남시 수정구 고등로 3 지하1층 c동 B108호,070-7727-6161,37.4288805729128,127.093720710667
40294,대전엑스포코아점,대전 유성구 엑스포로 488 1층 131호,,36.3999901849828,127.405700588786
40293,대구서부정류장점,대구 남구 월배로 470 1층 시장입구,,35.8348857699839,128.556145211395
40248,노원상계점,"서울 노원구 덕릉로 699 (중계동, 우암에이스타워)",070-8691-2567,37.6601294556367,127.075209656625
40243,광주각화주공점,광주 북구 군왕로208번길 12 (각화동),062-716-2689,35.1789594369425,126.936420627546
40218,만덕주공점,"부산 북구 함박봉로140번길 21 (만덕동, 만덕3단지주공아파트)",051-337-4862,35.2028368917968,129.033733979918
40209,인천청라초교점,인천 서구 청라에메랄드로 131 상가1층 컴포즈커피,070-8233-7512,37.5368699071854,126.656237350495
40140,중랑동부시장점,서울 중랑구 망우로32길 8,02-435-9942,37.5934669962214,127.076329403589
40139,안산신길점,경기 안산시 단원구 신길로 13 (신길동),070-7636-2447,37.3315771711218,126.786890132547
40080,장림동원점,부산 사하구 하신중앙로 12,051-262-0077,35.0798742426331,128.964956781804
40077,대구월성중앙점,대구 달서구 월배로33길 125,,35.8207302682583,128.527153667476
39912,천안불당마을점,충남 천안시 서북구 검은들3길 57,,36.8103146961907,127.110093756221
39911,목포대점,전남 무안군 청계면 승달산길 24 (도림리),,34.909302210488,126.432333901624
39840,인천부개먹자대로점,인천 부평구 수변로78번길 11 (부개동),,37.4933025261148,126.741703531748
39833,의정부발곡점,경기 의정부시 회룡로 178 발곡프라자 111호,031-837-1088,37.7263880453119,127.053456533266
39832,북가좌오거리점,서울 서대문구 응암로 89,070-7778-5790,37.5810854827082,126.911920498745
39803,인천관교점,인천 남동구 문화서로23번길 4,070-8648-1519,37.4475585982933,126.695913506233
39792,일산마두역점,경기 고양시 일산동구 장백로 194 위너스21 112호,010-8071-1703,37.6520876291657,126.776668348232
39685,대구죽전아이위시점,대구 달서구 와룡로 123 301동 1층 116호,053-710-9876,35.8437974041086,128.535846730497
39684,대전맑은아침점,"대전 서구 도산로253번길 55 (내동, 홍익타운)",,36.3316237564963,127.380215333176
39683,강릉역육거리점,강원 강릉시 중기1길 17 (옥천동),,37.7627900772816,128.901363816926
39682,익산영등신일점,전북 익산시 약촌로 204 112동 109호,070-4035-4968,35.9518970723009,126.974099078785
39681,광주화정역점,광주 서구 상무대로 1051 (화정동),062-710-3700,35.1522291114025,126.876877664838
39678,이마트마산점,"경남 창원시 마산합포구 서성로 3 (중앙동3가, 이마트)",055-242-3377,35.1978842304914,128.569952174106
39597,광주운남중학교점,광주 광산구 목련로273번길 83 (운남동),062-953-2001,35.1776840461868,126.824794679806
38832,가산에이스태세라점,서울 금천구 가산디지털2로 46 에이스태세라 타워104-1호,02-868-5777,37.4727277046925,126.882709922377
38327,청주분평주공점,충북 청주시 서원구 월평로 78 제1층 제 105호,,36.6111862024375,127.493548830681
38263,광양영무점,"전남 광양시 중마중앙로 273 (마동, 광양마동 영무예다음)",061-818-3307,34.9534940982382,127.698459707235
38260,부천심곡대성점,경기 부천시 부천로 80 풍산메디칼센터 103호,,37.4913930948186,126.784614342584
38253,평택소사벌상업지구점,경기 평택시 비전5로 22 미투빌딩 1층 106호,031-655-5842,37.0001670604279,127.113990897351
37994,신월7동점,서울 양천구 지양로7길 4,070-7333-0114,37.5219547791347,126.833112443515
37993,창동동아점,서울 도봉구 노해로 384 동아상가 제1층 제 1-1호,02-998-8241,37.6519427474015,127.051002787716
37951,광주동광주점,광주 북구 동문대로 154 (두암동),062-716-0049,35.1762116463691,126.928187581436
37750,행당무학점,서울 성동구 행당로 119 (행당동),070-8648-1113,37.5582742843305,127.032102835563
37439,중화장미점,서울 중랑구 동일로126길 77-4 (중화동),,37.5988615544983,127.084577811517
37410,양산주진점,"경남 양산시 진등길 15 (주진동, 양우내안애파크뷰)",070-4833-9905,35.3940148657247,129.157316757314
37409,동천중앙점,"경기 용인시 수지구 수풍로131번길 2 (동천동, 에덴파크)",070-7608-0206,37.3356634390562,127.093385180069
37265,남양주진접휴먼시아점,경기 남양주시 진접읍 해밀예당3로 52 으뜸프라자 110호,031-515-0117,37.7144890551463,127.198564198269
37264,이편한서면센트럴점,"부산 부산진구 신암로 133 (범천동, e편한세상 서면 더센트럴)",051-711-1677,35.1520548371687,129.049897995425
37192,창녕말흘점,경남 창녕군 창녕읍 말흘5길 11-5 (말흘리),055-533-1999,35.5374365932593,128.501951026382
37191,충주건국대점,충북 충주시 충열5길 12 (단월동),,36.9500688036683,127.904130433273
37165,정관파크점,부산 기장군 정관읍 정관로 595 (매학리),051-728-4906,35.3207374816438,129.179078668697
37164,평택용죽점,경기 평택시 용죽3로 24 101호,031-652-2019,36.9941062146174,127.125414630842
37163,수원매교점,경기 수원시 팔달구 정조로 662,031-235-8786,37.2674643038413,127.017003362755
37162,왕십리텐즈힐점,서울 성동구 마장로 137 텐즈힐 제221동 1115호(1층),,37.5678250213489,127.025053595952
37083,광주서광주세무서점,광주 서구 상무대로911번길 3 (쌍촌동),062-716-4848,35.1514825323925,126.861372262418
37064,강원홍천점,"강원 홍천군 홍천읍 번영로 39 (신장대리, 삼일빌딩)",033-433-5601,37.6901535559215,127.884785488535
37014,율량청주여고점,충북 청주시 청원구 율봉로 179,,36.6689466762725,127.488716701288
36834,북아현점,서울 서대문구 신촌로35길 10,,37.558621696785,126.955860405605
36423,천안두정효성점,충남 천안시 서북구 1공단1길 49,041-414-2200,36.8320098534455,127.146970752393
36414,논현스마일점,"서울 강남구 도산대로46길 21 (논현동, 한진로즈힐아파트)",02-549-5888,37.5208421273132,127.037093416442
36413,춘천한림대점,강원 춘천시 삭주로 75 (교동),033-255-4810,37.8836332839204,127.7390160531
36408,하남감일백제로점,"경기 하남시 감일백제로 105 (감이동, 신성메디타워)",02-477-9503,37.5046787838267,127.161230343047
36407,속초중앙시장점,강원 속초시 중앙로129번길 62,,38.205386621766,128.589174651602
36240,안양4동점,경기 안양시 만안구 장내로 108,070-7537-2226,37.3960602873853,126.92023964349
36212,인천검단온누리점,인천 서구 완정로 196 (마전동),,37.6031942800199,126.654871164424
36203,광주남광주시장점,광주 동구 양림로 120 (학동),062-710-5445,35.1399533005238,126.921392675005
36160,인천구월4동점,인천 남동구 구월말로3번길 4 (구월동),032-719-3969,37.4493221509519,126.724156430127
35833,울진죽변점,"경북 울진군 죽변면 죽변북로 2 (죽변리, 금화호프)",054-781-5175,37.0596841468464,129.421532317921
35832,서귀포하효점,제주특별자치도 서귀포시 효돈순환로 246 (하효동),010-9660-0151,33.2568862894363,126.617851505651
35831,송도닥터플러스몰점,인천 연수구 컨벤시아대로230번길 54 (송도동),,37.3890111897813,126.634032775089
35807,생곡점,부산 강서구 생곡산단로 3 (생곡동),051-711-2925,35.1366140508696,128.885514947382
35806,평택소사벌점,경기 평택시 평남로 937,031-647-4121,37.0043914571576,127.104452967887
35684,충남공주신관점,충남 공주시 흑수골길 26 (신관동),,36.4732661577348,127.140204657982
35677,의정부신곡중앙점,경기 의정부시 동일로 460 장곡빌딩 1층,031-841-4536,37.7294898618503,127.059746613922
35618,동탄호수부영점,경기 화성시 동탄순환대로 249 (산척동),,37.1699388612441,127.118264397131
35613,광주진월현대점,"광주 남구 서문대로622번길 7 (진월동, 현대아파트)",062-716-0926,35.1157887269046,126.898474215374
35493,대저평강점,부산 강서구 낙동북로166번길 38 (대저1동),051-710-1018,35.2133839552843,128.947021396914
35374,방학도깨비시장점,서울 도봉구 도당로13길 23,070-7543-7170,37.6656459276409,127.035029571171
35352,통영도남점,경남 통영시 발개로 150,070-8648-3738,34.8261533020786,128.420493024943
35351,천안신불당파크점,충남 천안시 서북구 불당25로 208 104호,041-414-5209,36.8196188459287,127.109401421971
35076,연천전곡점,경기 연천군 전곡읍 전곡로 168,031-833-1993,38.0270035160061,127.067928508669
34998,남악뉴캐슬점,"전남 무안군 삼향읍 남악2로22번길 30 (남악리, 뉴캐슬주상복합아파트)",010-9898-2479,34.8073502904205,126.459811003314
34976,인천간석아침도시점,인천 남동구 경원대로 962,,37.4688086066716,126.690766324903
34939,다산테라타워DIMC점,경기 남양주시 다산지금로 202 (다산동),,37.5956456332495,127.172217618434
34840,안산고잔주공점,경기 안산시 단원구 예술대학로 89 118호,031-413-1230,37.3249079775273,126.837114294745
34830,대전도안우미린점,대전 서구 원도안로 51 101호,070-4066-6599,36.3085092229994,127.347465369237
34829,독립문롯데캐슬점,"서울 종로구 통일로 230 (무악동, 경희궁 롯데캐슬)",,37.574370395598,126.958628749004
34819,광주전대후문점,광주 북구 우치로 92 (용봉동),062-710-8879,35.1755827958778,126.912717861225
34771,과정로점,부산 연제구 과정로 271 (연산동),051-852-4546,35.1877103567776,129.097490758458
34767,해운대보건소점,"부산 해운대구 좌동순환로 402 (중동, 래미안 해운대)",051-746-3329,35.1640129176826,129.176736798264
34657,진례테크노밸리점,경남 김해시 진례면 테크노밸리로 159-1 (고모리),055-343-9993,35.277388729524,128.771842720836
34630,김포전원마을점,경기 김포시 김포한강11로 141,,37.6458997854983,126.680823562376
34582,청주성안길점,충북 청주시 상당구 성안로 19-1 (북문로1가),,36.6351138518273,127.489235866882
34405,속초조양점,강원 속초시 동해대로 4137 1층 103호,,38.1892628795242,128.581712767717
34395,평택장당점,경기 평택시 송탄로40번길 79-33,,37.0516768234814,127.056767739763
34324,덕천롯데점,부산 북구 함박봉로 25,,35.210252088315,129.022306110074
34259,분당미금신원점,경기 성남시 분당구 돌마로90번길 4 113호,031-714-3872,37.3497154924624,127.11173199611
34249,광장동워커힐점,서울 광진구 아차산로 621 외 2필지 1층 103호,02-457-8842,37.548381686825,127.107037163653
34248,안산선부산호점,경기 안산시 단원구 선부광장1로 66,031-405-5007,37.3361191422159,126.811618755208
34127,수원연무점,경기 수원시 장안구 창룡대로 185,031-245-1050,37.2925163985036,127.030336575704
34118,남양주덕소점,"경기 남양주시 와부읍 덕소로 180 (도곡리, 덕소두산위브아파트)",031-576-0702,37.5787696873041,127.21392561495
34115,인천만수3지구점,"인천 남동구 장승남로 42 (만수동, 은빛프라자)",032-472-7772,37.4431636514412,126.736802569717
34112,대전지족동점,대전 유성구 지족동로 150 리치빌딩 102호,042-822-1633,36.3870592594029,127.308755458296
34111,광주첨단두산점,광주 광산구 월계로 117-22 상가동 1층 101호,062-973-3366,35.215556891198,126.838797739867
34070,민락호반베르디움점,경기 의정부시 오목로 217 102호,070-8691-3662,37.7456905823002,127.099250108716
33819,구리스마트벤처타워점,경기 구리시 갈매순환로204번길 65 (갈매동),031-527-0806,37.6389511878959,127.124442243793
33778,파주적성점,"경기 파주시 적성면 청송로 1041 (구읍리, 세계통신)",010-6466-5266,37.9555100071232,126.920334757653
33690,농협중앙회본점,"서울 중구 새문안로 16 (충정로1가, 농협중앙회 중앙본부 사무실)",,37.5664991184072,126.968555570622
33562,경복대남양주캠퍼스점,경기 남양주시 진접읍 경복대로 426,,37.7337960268975,127.212273507432
33559,일산탄현제니스점,"경기 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",070-8648-1437,37.6952127333096,126.76201157783
