매장명,주소,전화번호,위도,경도
쌍문역점,"서울특별시 도봉구 도봉로 468, 홍일빌딩 106호(창동)",02-904-5200,37.6473861862855,127.034372618396
롯데시네마구리아울렛점,"경기도 구리시 동구릉로 136번길 47, 롯데아울렛 구리점 6층 (인창동)",000-0000,37.6118620717256,127.140545179713
영종하늘도시점,인천광역시 중구 하늘별빛로75,032-710-7735,37.4897876029491,126.562810254411
김제터미널점,전라북도 김제시 동서로 235,070-7543-3832,35.8031983604622,126.893098348572
포항두호점,"경북 포항시 북구 두호로 25, 아이코아 102, 103호",054-248-1236,36.0597961918799,129.375454897784
울산구영점,울산광역시 울주군 범서읍 구영로 82,052-242-6122,35.5751599673455,129.24084727049
천안신방중앙점,"충남 천안시 동남구 서부대로 227, 1층(신방동)",041-575-7391,36.7886140685975,127.128464399224
김해율하점,"경남 김해시 율하3로 41, 1층",055-333-8830,35.1719579084051,128.814059514846
사가정역점,서울시 중랑구 면목로 313,02-434-7177,37.5800862476498,127.088003265483
천안청수점,충남 천안시 동남구 청당동 548-2 더다움트윈브릿지 빌딩 1층,041-555-5210,36.7830287176433,127.155059522578
인천국제공항6호점,인천 중구 공항로 272 제1여객터미널,032-743-8087,37.458350712273,126.427699293474
경북도청점,호명면 새움3로 36,054-655-4445,36.5765653268437,128.490380045807
천안불당파크점,천안시 서북구 불당동 1489번지 중원프라자,041-552-3357,36.8196436915574,127.109428580838
동탄영천점,"경기도 화성시 동탄순환대로 696, 경서프라자 1층 106호",031-378-9367,37.2069651599725,127.111245426359
현대아울렛송파점,"서울시 송파구 충민로 66,지하1층 (문정동,가든파이브라이프)",02-2673-2070,37.4776148442516,127.124961768886
하남미사점,경기도 하남시 미사강변대로 226번안길15,031-796-0776,37.569171721902,127.184995219843
NC안산고잔점,"경기도 안산시 단원구 광덕대로 194,  NC안산고잔 지하1층",없음,37.3134591033479,126.831015927769
롯데시네마전주점,"전라북도 전주시 완산구 온고을로 2 (서신동, 롯데백화점) 7층",없음,35.8344588976618,127.121908184239
영천시청점,"경상북도 영천시 충효로 75, 1층(문외동)",054-337-0453,35.9733948741829,128.937351048883
구미봉곡점,"경상북도 구미시 봉곡로 100, 1층(봉곡동, 봉곡프라자)",054-444-0401,36.1474602911197,128.310613291511
양평점,경기도 양평군 양평읍 양평시장길 15,031-774-6440,37.4903714489343,127.491756504395
롯데몰동부산점,"부산광역시 기장군 기장읍 기장해안로 147, 1층",없음,35.1923229796397,129.212495349946
대전전민점,"대전시 유성구 유성대로 1734, 1,2층(전민동)",042-864-4338,36.3993855745084,127.401947817024
롯데시네마광교점,"경기도 수원시 영통구 도청로 10, 광교센트럴푸르지오시티 4층",000-0000,37.2866696524735,127.055448351197
충남부여점,충남 부여군 부여읍 사비로 95,041-836-9007,36.2810715914515,126.910301639113
대구테크노폴리스점,"대구광역시 달성군 유가읍 테크노상업로 82, 1층 105, 106호",053-617-6888,35.6935489365837,128.456661221372
광교중앙역점,"경기도 수원시 영통구 도청로 지하 45, 광교중앙역 B2층 2호",031-212-3367,37.2882586215078,127.051898779769
일산백마점,경기도 고양시 일산동구 일산로 235,031-908-4566,37.6569875866628,126.788182437603
천안고속터미널점,충청남도 천안시 동남구 신부동 363-2,없음,36.8193950764849,127.154286199183
충남태안점,"충남 태안군  동백로 317, 1층",041-673-7971,36.7479030209714,126.304969446289
제주일도점,"제주특별차지도 제주시 고마로 101(일도이동), 1층",064-702-3156,,
강릉교동점,"강원도 강릉시 솔올로 5번길 55, 1층 104호(교동)",033-641-0707,37.7639430204794,128.877557180836
목포장미거리점,"전라남도 목포시 비파로 51번길 31-1, 1층",061-281-9393,34.801618203667,126.423673019177
청주봉명점,"충북 청주시 흥덕구 백봉로 221, 1층(봉명동, 덕암빌딩)",043-260-0888,36.6494813047011,127.4601402526
시흥배곧점,경기도 시흥시 서울대학로 278번길34,031-365-5687,37.3682047072201,126.728938399307
롯데아울렛김해점,경상남도 김해시 장유로 469 (신문동),000-0000,35.1850621204763,128.829596369018
부산덕천점,부산광역시 북구 덕천1길 19,051-333-0404,35.2099153992399,129.006616567572
충주성서점,"충북 충주시 성서3길 16(성서동, 103호)",043-856-5580,36.9709147170515,127.932214623269
청주대점,충북 청주시 청원구 상당로 252,043-241-1000,36.6508223117014,127.489167020206
제천중앙점,충북 제천시 풍양로13길 14,043-643-7010,37.1384791462352,128.211577451642
속초중앙점,강원도 속초시 청초호반로 332,033-633-7820,38.2035761575252,128.591661394172
한티역점,서울특별시 강남구 선릉로 314,02-562-3311,37.4978192727985,127.052381926669
군산조촌점,"전북 군산시 궁포1로 24-5, 1층 102호(조촌동)",063-910-2006,35.9766029324079,126.740569977532
천안성정점,충남 천안시 서북구 성정두정로 12,041-566-0701,36.8265771178337,127.141513875988
신사세로수길점,"서울시 강남구 논현로 175길 60, 1층",02-548-8110,37.52437158432,127.024015716277
수원정자점,경기도 수원시 장안구 정자천로173번길 11-17,031-269-9210,37.2951691853169,126.99401261482
부산화명점,"부산광역시 북구 화명대로31, 현호타워 1층 103호",051-365-7750,35.2351996396397,129.011619109568
원마운트점,"경기도 고양시 일산서구 한류월드로 300 원마운트 1199, 1200호",031-961-6707,37.6645540981816,126.754526582068
청주분평점,"충청북도 청주시 서원구 1순환로1107번길 21, 1,2층",043-286-6232,36.6095986089747,127.489721382574
천안두정점,충남 천안시 서북구 두정로 165,041-566-9423,36.8340331571777,127.135237030761
충북증평점,"충북 증평군 증평읍 중앙로 211, 1층",043-838-9008,36.7847338480014,127.581796310496
아산배방점,충남 아산시 배방읍 모산로 124,041-546-0052,36.7743839311658,127.056465614776
이천로데오점,"경기도 이천시 어재연로 37번길 25-1 , 1~2층(창전동)",031-634-0085,37.2802173419288,127.444756319434
안산상록수점,"경기도 안산시 상록구 용신로 383, 1층 102호(본오동, 삼우프라자)",031-415-5559,37.3019327398289,126.864759839384
청주가경점,"충북 청주시 흥덕구 가경로 10, 1층(가경동, 엘리트빌딩)",043-231-5800,36.6170209745222,127.443993126685
분당정자역점,"경기도 성남시 분당구 성남대로 331번길 3-3, 1층",031-8023-9224,37.3653315106286,127.107704982095
서울숲점,성동구 왕십리로94~2 1층,02-497-9777,37.5461228494399,127.044915398925
제주아라점,"제주특별자치도 제주시 중앙로 566, 1층",064-758-0705,33.473051451351,126.545309502475
홍천점,"강원도 홍천군 홍천읍 신장대로 62, 1층 2호",033-433-5642,37.6903169048432,127.883138056262
경주노동점,"경북 경주시 계림로 101, 1층",0502-411-8418,35.8435716325277,129.21332009088
구미형곡점,"경상북도 구미시 신시로 67, 1층(형곡동)",054-454-0404,36.1138784902416,128.338737931473
경성대점,"부산광역시 남구 용소로 9, 2~3층 (대연동, 성신빌딩)",051-611-7730,35.1365571707623,129.100677062772
서면삼정타워점,"부산광역시 부산진구 중앙대로 672, 13층",051-804-1452,35.153006221653,129.059606320437
울산테라스파크점,"울산광역시 동구 방어진순환도로 652, C동 112호",052-201-0708,35.4999595903965,129.428845197832
스타필드시티부천점,경기도 부천시 소사구 옥길동 768 스타필드시티부천점 3층,없음,37.4614946950643,126.813963062169
파주금릉점,"경기도 파주시 금빛로 24-17, 1층 103호(금촌동, 월드프라자)",010-4477-7995,37.7519884792472,126.767633023996
울산달동점,"울산광역시 남구 신정로 22, 1층",052-979-9997,35.53389313256,129.322806729976
구리갈매점,경기 구리시 경춘북로 252 아이파크애비뉴 B동 147,031-529-7531,37.6338125904837,127.118322701737
구의점,서울 광진구 아차산로 471 1층,02-456-3010,37.5404187841405,127.093974084703
서울역점,서울 중구 한강대로 405 지하1층 헌혈의집 옆,02-313-7750,37.5547278494914,126.969526329341
사천벌리점,경남 사천시 주공로 29,055-833-7300,34.9409997924696,128.08638735212
아산호서대점,"충남 아산시 배방읍 호서로 79번길 14 , 1층",041-543-2369,36.7393773781711,127.076415428707
대전보건대점,대전시 동구 가양동 146-18번지,042-300-3002,36.3484426894276,127.451337276088
아산모종점,"충남 아산시 모종동 557-16번지, 우전빌딩 1층",041-543-2514,36.7846587994509,127.014553776059
파주문산점,"경기도 파주시 문산읍 문향로67번길 2, 1층",031-952-9458,37.858143525312,126.785036683259
김천신음점,"경상북도 김천시 시청로 95, 상가동 1층 101호",02-779-7758,36.136666739416,128.116823254363
여주아울렛,"경기 여주시 명품로 370, 9014호",031-8087-2066,37.2380066533883,127.607850674751
부천역점,"경기도 부천시 부천로 1, 지하1층 43호, B-05호",070-4254-8786,37.4840382748897,126.782648899659
대전용문점,"대전시 서구 계룡로 616, 105호",042-537-7335,36.3398204804178,127.390645153057
경남거창점,경상남도 거창군 거창읍 상림리 797-3,070-7622-3889,35.6884323708629,127.905227788116
판교역점,"경기도 성남시 분당구 판교역로 192번길 12, 1층",031-8061-7065,37.3975108493977,127.110735783327
거제고현점,"경상남도 거제시 서문로 72, 1층 101호 (고현동, 태원회관)",055-638-1254,34.8896975230932,128.623675186436
광양중마점,"전라남도 광양시 공영로 75, 1층 (중동)",061-795-0253,34.9360240297822,127.697489671081
NC울산성남점,울산광역시 중구 시계탑거리 20,없음,35.554404974988,129.321435712026
아산순천향대점,충남 아산시 신창면 읍내리 457-15,041-541-6745,36.7740523302735,126.933445058726
조치원점,세종시 조치원읍 조치원1길 6,044-864-3554,36.6014247709491,127.297507999612
청주오창점,"충북 청주시 청원구 오창읍 오창대로 315, 108호",043-215-3366,36.7114926740583,127.427764388754
이대서울병원점,"서울특별시 강서구 공항대로 260, 지하1층 (마곡동, 이화의대부속서울병원)",02-6951-2022,37.5572628621214,126.836266829117
부평삼산점,"인천시 부평구 길주로 635, 1층",032-504-7531,37.5072793073224,126.73321368945
전주만성지구점,"전라북도 전주시 덕진구 만성중앙로 51, 1동 105호(만성동, 비젼타워)",063-287-0707,35.8428456956369,127.077384616
롯데시네마인천아시아드점,"인천광역시 서구 봉수대로 806, 인천아시아드주경기장 2번게이트 롯데시네마 옆",070-7403-9111,37.5451869669172,126.665099552628
동탄솔빛나루점,경기도 화성시 동탄솔빛로 47,031-8015-3400,37.193484010255,127.072824847111
천안쌍용점,"충청남도 천안시 서북구 월봉로 79, 1층",041-573-0055,36.7978186724862,127.117570924767
수완장신로점,"광주광역시 광산구 장신로 142, 1층(수완동)",062-710-6617,35.1904287506985,126.825607060443
대구현대시티아울렛점,"대구광역시 동구 동대구로 454, 4층",053-430-2282,35.8707298223024,128.626546626841
군산나운점,전라북도 군산시 하나운로 68(나운동),063-468-0022,35.964505586724,126.702081503481
평촌역점,"경기도 안양시 동안구 관평로 170번길 43, 1층 129호(관양동, 훼미리타운)",031-381-8989,37.3933193690503,126.963172221695
센트럴시티점,서울시 서초구 신반포로 176 센트럴시티 1층,02-6282-5801,37.5039351769908,127.002413006799
청주오송점,"충청북도 청주시 흥덕구 오송읍 오송생명5로 179 103호(만수리, 청송빌딩)",043-239-1300,36.6305370820347,127.330310736436
숙명여대점,"서울특별시 용산구 청파로47길 78, 1층",02-715-3303,37.5451001347015,126.966195151596
경주황성점,"경상북도 경주시 황성로37, 1층",054-777-1133,35.8663068954041,129.215036896186
제주삼화점,제주특별자치도 제주시 건주로 37,064-721-9951,33.5161122510075,126.580984691132
대한상공회의소점,서울시 중구 세종대로 39 대한상공회의소 B1,02-6050-1177,37.5607136539523,126.973775321516
전주서신점,"전라북도 전주시 완산구 당산로 52, 103호(서신동)",063-271-7335,35.8320026609145,127.113860563664
경산사동점,경북 경산시 백자로10길 1 공차 경산 사동점,053-269-0707,35.8107298729718,128.754048855864
전주아중점,"전라북도 전주시 덕진구 무삼지로 84, 1층(인후동1가)",063-244-0071,35.832943443223,127.16296446138
전주중화산점,"전라북도 전주시 완산구 유연로 285, 1층(서신동)",063-247-0707,35.825535571715,127.116695665953
용산아이파크몰점,"서울특별시 용산구 한강대로23길 55 6층 703호(한강로3가, 서관 아이파크몰)",02-2012-0709,37.5297718014452,126.964741503485
광주금호점,광주광역시 서구 금화로 87(금호동),062-372-1001,35.1326074369102,126.858138432925
한양대한양플라자점,"서울특별시 성동구 왕십리로 222, 1층(사근동, 한양대학교 학생복지관)",070-8876-5000,37.5545036393023,127.046611216845
진해석동점,"경상남도 창원시 진해구 진해대로 762, 1층 102호(석동, 진해미래쇼핑센터)",055-552-0708,35.1581646243334,128.698757554273
제주연동점,제주특별자치도 제주시 신광로 35,064-783-7000,33.488940679988,126.490267921524
야탑역사점,"경기도 성남시 분당구 성남대로 지하 903, 맞이방",031-778-6197,37.411051183903,127.12872651224
수원역로데오점,경기도 수원시 팔달구 향교로 16-2,031-256-1027,37.2679855679521,127.003004228489
전남영광점,"전라남도 영광군 영광읍 중앙로 186, 1층",061-351-9599,35.2754395549903,126.511990774153
일산후곡점,"경기도 고양시 일산서구 일산로547, 일신1조합상가 1층 103호",031-923-6880,37.67767152858,126.767101305363
안성휴게소점 부산방향,"경기도 안성시 원곡면 경부고속도로 365, 안성(부산방향)휴게소",031-655-0531,37.0135818447457,127.144715602331
광주동천점,"광주광역시 서구 하남대로 670, 1층(동천동)",062-523-7890,35.1716100254485,126.865753498681
원주단계점,"강원도 원주시 북원로 2235-4, 1층 115호(단계동)",033-900-5554,37.3456570592701,127.932217652826
구미옥계점,"경상북도 구미시 옥계북로 36, 1층 105호(옥계동, 메디칼타워)",054-471-2356,36.1380786292183,128.421528918413
롯데시네마 성남중앙점,경기도 성남시 수정구 산성대로 269번길 11-1 8층,1544-8855,37.4418586215501,127.146336385624
고양터미널점,"경기도 고양시 일산동구 중앙로 1036, 고양종합터미널 터미널동 지하1층(마크트할레) T16",-,37.6431349100152,126.789797411977
파주교하점,"경기도 파주시 청석로 260, 1층 115호(동패동, 트리플메디칼타워)",031-942-3323,37.7251029959277,126.717738448876
경북영주점,경상북도 영주시 대동로 26(가흥동),054-632-0345,36.8148572038887,128.605055721796
군산수송점,"전라북도 군산시 월명로 254, 1층 110호(수송동, 더모나코빌딩)",063-462-7200,35.9667016230694,126.716171953012
원주단구점,"강원도 원주시 서원대로 396, 1층 111호(단구동, 스타월드)",033-766-7556,37.3307257685245,127.948903433255
첨단신용점,"광주시 북구 첨단연신로91번길 20-14, 1층 103호(신용동, 만강빌딩)",062-576-0600,35.2073384085556,126.862422168497
별내로데오점,"경기 남양주시 별내중앙로 50, 1층 일부 (102, 103)호 (별내동, 청운프라자)",070-4090-0303,37.6471015044565,127.123997266055
마산합성점,"경상남도 창원시 마산회원구 3.15대로 744, 1층 102호(합성동, 송하빌딩)",055-297-7707,35.2383085361578,128.582891421812
홈플러스창원점,경상남도 창원시 의창구 창원대로 415 홈플러스 창원점 1층 공차 홈플러스창원점,055-277-2345,35.234036727527,128.643615871937
남원도통점,전라북도 남원시 용성로 200(도통동),063-625-2332,35.4154546322866,127.394984611638
대전우송대점,"대전광역시 동구 백룡로 5, 1,2층",042-623-0070,36.3363431139861,127.44783073256
기장정관점,부산광역시 기장군 정관읍 정관7로 9-4,051-727-2259,35.322068192108,129.176591710924
전주효자점,"전라북도 전주시 완산구 용머리로 50, 1층 101호(효자동1가)",063-221-8008,35.8062408561403,127.115931683843
계명대점,대구 달서구 서당로9길 24,053-588-4674,35.8562918587813,128.49425813877
속초아이파크점,"강원도 속초시 청호로 22, 2동 206호(조양동, 속초청호아이파크상가)",033-631-7820,38.192650350254,128.600306603691
범어로데오점,"대구광역시 수성수 달구벌대로 2513, 1층",053-742-1055,,
동국대점,"서애로1길 11, 지하1층 상가B124호(충무로 5가, 충무로헤센스마트)",02-2272-0919,37.561326262637,126.998598237823
강변테크노마트점,"광나루로56길 85, 테크노마트 9층 21,22,23호",02-452-0403,37.535725176732,127.095692162256
대구이월드점,"대구광역시 달서구 두류공원로 200, 이월드 83타워 4층",-,35.8548554163402,128.564820995296
롯데중동점,"경기도 부천시 길주로 300, 지하 1층(중동, 롯데백화점 중동점)",-,37.5025627553952,126.775275476115
대전노은점,"노은로 158, 지상1층 104호(지족동, 그랜드타운)",0428241188,36.3736784614549,127.318406280185
마포역점,"마포대로 33, 1층 102호 (도화동, 마포 한화 오벨리스크)",02-713-7070,37.5399847863145,126.945447452979
미사강변점,"경기도 하남시 미사강변중앙로198번길 35, 1층 112호",010-7667-6929,37.5650372067509,127.191679255677
대진대점,경기도 포천시 선단동 산 11-1 대진대학교 정보전산원 2층,031-533-8588,37.8702639885019,127.156814647528
청주율량점,충북 청주시 청원구 주성로279번길 8,043-214-7600,36.6706414606326,127.497477341137
천안백석대점,"충남 천안시 동남구 문암로 70, 1층(안서동)",041-551-4567,36.8409517982807,127.181068781476
홍성내포신도시점,"충남 홍성군 홍북읍 청사로174번길 2, 114호,115호",041-635-1246,36.6593870125874,126.678987066939
황학롯데캐슬점,"청계천로 400, 지하2층 (황학동, 롯데캐슬베네치아)",02-2231-3314,37.5708105464699,127.021463886656
청주금천점,"충청북도 청주시 상당구 산성로92번길 5 1층 101호(금천동, 경도빌딩)",043-298-0707,36.6311035712516,127.503678855234
익산영등점,"전북특별자치도 익산시 무왕로13길 11(영등동, 시아)",063-832-9282,35.9593590305073,126.976522428801
대구침산점,대구광역시 북구 침산로 153 105동 C5호,053-353-1740,35.8890265531963,128.589744306502
호남대점,"광주광역시 광산구 어등대로 410, 1층(선암동)",062-942-0909,35.148983568469,126.768372642679
보령대천점,충남 보령시 중앙로 72(대천동),041-936-0503,36.350557995085,126.596289255462
패션아일랜드점,"대전광역시 동구 은어송로 72, 3층 3720,3730호(가오동, 패션아일랜드)",042-282-3913,36.3069678174478,127.457985837078
여의도미원빌딩점,"서울 영등포구 국제금융로 70 1층 (여의도동,미원빌딩)",02-786-3500,37.5214946207638,126.930677790628
신세계아울렛파주점,경기 파주시 탄현면 필승로 200 파주프리미엄 아울렛 1층,-,37.769351232912,126.695385303664
창원상남점,성산구 마디미로 21번길18 1층 107호(상남동 새마음프라자),070-8711-0707,35.2213464793577,128.685967843012
경산하양점,"경상북도 경산시 하양읍 하양로 35, 105동 123호(하양3차 우방타운)",053-214-0090,35.9092602097505,128.813536406471
대구죽곡점,대구 달성군 다사읍 달구벌대로 863 102호 (진광타워),053-585-0369,35.8589507415728,128.464438066267
부천투나빌딩점,"경기도 부천시 부일로 223, 1층 2호(상동, 투나쇼핑센타)",032-227-7321,37.4888728238194,126.755289414352
홍대입구역점,"서울 마포구 양화로 166, 1층",02-333-5588,37.556743503599,126.924166543608
분당푸른마을점,"경기도 성남시 분당구 돌마로356번길 3, 105호(수내동, 그랜드빌딩)",031-711-6194,37.3697248747272,127.12333496297
부산사직점,부산광역시 동래구 사직북로 12 1층,051-505-5353,35.1969500658222,129.060848232536
광주기독병원점,"광주광역시 남구 양림로 37, 광주기독병원 로비1층",062-654-0782,35.1362325078132,126.911503084987
위례중앙타워점,"경기도 성남시 수정구 위례광장로 300, 1층 119호 (창곡동, 위례중앙역 중앙타워)",031-754-2988,37.4734715546921,127.14270025965
김해내동점,경남 김해시 내외중앙로69 1층(내동),055-903-0834,35.236121881609,128.866618898198
대구만촌점,만촌동 1356-5 이마트만촌점 1층 푸드코트,053-753-0369,35.8711635230387,128.636901623627
동대문종합시장점,"서울특별시 종로구 종로 266 B동, 6층 13호 (종로6가, 동대문종합시장)",02-2275-7468,37.5707064933341,127.007328677369
영남대점,"대학로 299 ,107호(조영동)",053-241-8188,35.96663904158,126.695601794985
롯데아울렛이천점,"호법면 프리미엄아울렛로 177-119, 2층(5030)",031-887-4884,37.2427383885008,127.397943217542
김포공항국제선점,서울특별시 강서구 하늘길 38 김포국제공항 국제선 2층,-,37.5713695798026,126.802960133589
첨단엘씨타워점,"첨단중앙로 96, 1층 128호(월계동, 엘씨타워)",062-972-0202,35.2138342256441,126.843465057781
국민대점,"서울특별시 성북구 정릉로 77, 지상1층(정릉동, 국민대학교 3동2호관, 북악관)",-,37.6102919873059,126.998494142731
여수학동점,"전라남도 여수시 무선로 61, 1층",061-681-0300,34.766435932134,127.655818157075
대구범어점,"대구광역시 수성구 동대구로 354, B101호(범어동, 브라운스톤 범어)",053-756-7676,35.861766546387,128.627638059103
롯데부산본점,"부산광역시 부산진구 가야대로 772 , 롯데백화점 부산본점 지하 1층",-,35.156789983664,129.056416218143
인천구월점,"인천시 남동구 예술로 126, 214호 (구월동, 링크126)",032-421-1027,37.4451295490218,126.700886698924
인천서창점,인천광역시 남동구 서창동 687-3,070-8244-0922,37.4248261272326,126.74876869767
안성중앙점,"중앙1길 4, 1층",031-673-7262,37.0077441318117,127.27030315227
춘천석사점,"강원도 춘천시 퇴계농공로 16, 팰리스프라자 1층 107호(석사동)",033-262-6441,37.8518823213123,127.744349217424
노원역점,"서울시 노원구 노해로 494, 104,105호(상계동)",02-939-0700,37.654537708996,127.063033065964
안동옥동점,"경북 안동시 경북대로 381, 1층 102호",054-842-0424,36.5636553458561,128.701924708747
전주대점,"전북 전주시 완산구 백마산길 14, 1층",063-905-5766,35.8178469339291,127.091496250347
롯데울산점,"울산광역시 남구 삼산로 288, 롯데백화점 울산점 B1층",-,35.5386226526119,129.338866778005
마곡나루점,"서울특별시 강서구 마곡중앙로 165, 1층 110호 (마곡동, 안강프라이빗타워)",02-2659-5999,37.5685808655445,126.827697450113
대구백화점플라자점,"대구광역시 중구 명덕로 333, B1층 (대백프라자)",053-427-0369,35.8557170359818,128.606361603087
스타필드고양점,경기도 고양시 덕양구 동산동  370 스타필드 고양점 3층,-,37.6470540753526,126.894691272743
고대안암병원점,"서울특별시 성북구 안암로 145 지상3층 (안암동5가, 고려대학교부속병원)",02-923-0703,37.5887034223667,127.031698331241
대구광장점,대구 서구 달구벌대로 1719 1층(내당동),053-525-0369,35.8566444804081,128.553245326415
나주빛가람점,"전라남도 나주시 상야1길 7, 1층 147호 (빛가람동, 예가람타워)",061-336-0009,35.0226404638386,126.785873020836
대구시지점,대구 수성구 달구벌대로 3204 1층(신매동),053-792-0801,35.8399418294448,128.706916496169
제주한라대점,"제주특별자치도 제주시 한라대학로 31,1층(노형동)",064-747-7030,33.4786190824184,126.4750225374
진주경상대점,경상남도 진주시 진주대로 536,-,35.1542213969973,128.10702310355
롯데시네마부산본점,"부산광역시 부산진구 가야대로 772 (부전동, 롯데백화점 10층 공차)",051-810-3973,35.156789983664,129.056416218143
김해아이스퀘어점,김해대로 2342 부원동 아이스퀘어 K303호,-,35.2257165287958,128.883240412144
정읍상동점,전라북도 정읍시 충정로 61-2(상동),063-536-2831,35.5592981127686,126.869109770943
탑마트서진주점,"경상남도 진주시 새평거로 136,1층 (탑마트)",-,35.1703727338615,128.061903855215
김포장기점,"경기도 김포시 김포한강1로 51번길 28, 1동 101호(장기동, 레드클로버)",031-985-5786,37.6441443537542,126.667048031405
대구칠곡점,"학정로 439 1층 111호(동천동, 칠곡메가타운)",-,35.9438791871523,128.563338860613
익산동산점,"익산시 서동로 132, 1층(동산동)",063-853-3330,35.9352060493756,126.965758427809
광운대점,"서울특별시 노원구 광운로20, 지하1층내 복지매장(월계동, 광운대학교80주년기념관)",02-943-8523,37.619379129478,127.058263354527
양산중부점,경상남도 양산역6길 24 1층 104호(중부동),055-913-0880,35.3369259238649,129.02848700134
서초마제스타시티점,"서울특별시 서초구 서초대로 38길 12, 1층 120호(서초동, 마제스타시티, 힐스테이트 서리풀)",02-588-7775,37.4904950346372,127.005381592272
전주송천점,"전라북도 전주시 덕진구 천마산로 54, 1층 104호(송천동1가)",063-252-0405,35.8641131587637,127.12774809448
대전관저점,대전광역시 서구 구봉로 123,042-545-6204,36.2966841998836,127.336649464206
광주터미널점,"경기도 광주시 광주대로 30,1층 7-1호 (경안동,광주터미널 이마트)",031-799-7779,37.4096365869962,127.261220653134
대구삼성창조캠퍼스점,"대구광역시 북구 호암로 51, B동 1층 7-1호",053-957-6789,35.8836868233949,128.595975391473
홍대서교점,서울특별시 마포구 어울마당로 49(서교동),02-322-5371,37.5495744865944,126.920665482944
세종소담점,"세종특별자치시 한누리대로 2016 1층 110호 (소담동, 타임빌딩)",044-863-0797,36.4850167103305,127.299629679817
용인역북점,"처인구 명지로16번길 9-23, 1층 101, 102호(역북동, 디엠씨타워)",031-321-0446,,
세종새롬점,"새롬중앙로 33, 새뜸프라자 1층 101호(새롬동)",-,36.4840497251735,127.251836083244
인천트리플스트리트점,"인천광역시 연수구 송도과학로 16번길 33-2, B동 1층",032-310-9414,37.3804450761613,126.660231759735
국악고점,서울특별시 강남구 개포로22길 46,-,37.4762126909641,127.049572379797
합정교보문고점,서울특별시 마포구 합정동 473 마포한강 2차 푸르지오 지하1층 B137호,02-332-3500,37.5510531812588,126.911865545526
인천주안점,인천광역시 미추홀구 주안동 136-1,-,37.4636101493816,126.681738432392
하월곡점,"서울특별시 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티) 1층",02-3292-0010,37.6050371568783,127.030928150119
경북예고점,대구광역시 남구 대명동 1802-15,070-7677-1230,35.85555416712,128.58903267667
공주휴게소 대전방향점,충청남도 공주시 송선동 320-3,없음,36.4970422950259,127.166798882409
세종에비뉴힐점,세종특별자치시 갈매로 353,044-998-8293,36.495606258638,127.262700936321
메가마트울산점,"울산광역시 북구 진장17길 10 (신선도원몰, 메가마트2층)",-,35.5619158810741,129.356439885394
고대안암점,"서울특별시 성북구 인촌로24길 17, 1층(안암동5가)",02-953-5086,,
경기대후문점,경기도 수원시 영통구 이의동 1257-3,031-308-8020,37.2999191042383,127.043457740311
인천신포점,인천광역시 중구 신포로 35-1 (관동3가),032-763-9696,37.4720246551934,126.625490970296
가천대점,경기도 성남시 수정구 성남대로 1330 1층 공차,031-602-0088,37.4483605061686,127.1271073288
부산광복점,부산광역시 중구 광복로 80 (광복동1가),051-244-7758,35.0983821563382,129.033523549683
NC미금점,"경기도 성남시 분당구 미금일로 154번길 20 (구미동, 이천일아울렛 지하2층)",031-786-2620,37.3490834079801,127.107466650924
익산모현점,전북 익산시 배산로139 1층 102호,063-851-7770,35.9502541585433,126.940168444261
경북대점,대구광역시 북구 산격동 1400-3,053-959-0303,35.8918946972201,128.60775461013
안목항점,강원도 강릉시 창해로 14번길 32,033-652-1041,37.7718157031873,128.9480226527
고속터미널점,"서울특별시 서초구 신반포로 194, 1층 18호(반포동,부속상가)",02-535-9524,37.5064357442307,127.006834366246
처인구청점,"경기도 용인시 처인구 금령로 86,104호",031-321-8885,37.2350859784862,127.205815188674
대구월배점,대구광역시 달서구 대천동 555,053-636-6898,35.8170204917568,128.523708247192
롯데시네마파주운정점,경기도 파주시 목동동 927,031-942-1044,37.729526175411,126.736765309998
상무메이루즈점,광주광역시 서구 치평동 1249,062-383-7241,35.1510079843827,126.850837427759
롯데시네마은평점,서울특별시 은평구 진관동 79-15 롯데몰은평점 내 5층 롯데시네마,02-6975-5630,37.6421169,126.9354305
광양LF몰점,전라남도 광양시 광양읍 덕례리 707,061-815-4925,34.9638179685248,127.566857015539
현대판교점,경기도 성남시 분당구 백현동 541,-,37.3926536571581,127.112037135835
인천송도점,인천광역시 연수구 송도동 3-23,032-833-9883,37.3914174555537,126.651085283358
향남신도시점,경기도 화성시 향남읍 상신하길로298번길 7-23 1층,031-8059-0414,37.1149881499838,126.912825707122
부평CGV점,인천광역시 부평구 청천동 386 아이즈빌아울렛 3층,032-515-1027,37.5218444702691,126.703489197669
현대송도점,인천광역시 연수구 송도동 168-1 현대프리미엄아울렛 송도점 지하1층,032-727-2819,37.3825651279856,126.658713006099
현대아울렛동대문점,서울특별시 중구 을지로6가 17-2 현대시티아울렛 동대문점 지하 2층,02-2283-2250,37.5686434582653,127.007732349005
전주터미널점,전라북도 전주시 금암동 459-10,063-272-0455,35.8339718877549,127.13317532302
회룡역점,경기도 의정부시 호원동 51-1,031-836-9604,37.7248224299307,127.046660009307
신세계센텀시티점,부산광역시 해운대구 우동 1495,051-745-2665,35.1689229983992,129.129631137391
