지점ID,매점명,매점주소,전화번호,위도,경도
1901201,포천고모호수점,경기도 포천시 소흘읍 죽엽산로 438 고모리 663-2,031-543-9420,37.7953260174554,127.164940995068
1901085,대구원대오거리점,대구광역시 북구 옥산로 1 (노원동1가) 1층,053-214-4231,35.8876285694794,128.576651905886
1901133,강서화곡로점,"서울특별시 강서구 화곡로 228 (화곡동, 대원빌딩) 2층",02-2603-0333,37.5454040184884,126.844938724079
1901151,창원경상대병원점,경남 창원시 성산구 삼정자로 7,055-274-3667,35.1981249595676,128.706387245208
1901102,송파방이역점,서울 송파구 방이동 201-4 1층,02-2202-2014,37.5102647993778,127.124018818721
1901153,서동탄역점,경기 화성시 남여울3길 3,031-8015-9150,37.1991210649911,127.053210315139
1901147,강북구청점,"서울특별시 강북구 한천로 1035 (수유동, 우성빌딩) 1층",02-6953-9227,37.6397829862349,127.026606965866
1901121,충북혁신중앙점,충북 음성군 맹동면 장성로 107,043-878-2525,36.9051719724737,127.545726028422
1901090,대전비래점,대전광역시 대덕구 비래동로 7 (비래동) 투썸플레이스,042-625-3334,36.3549892970289,127.449341726237
1901108,광명G타워점,경기 광명시 소하동 1344,02-897-2202,37.4456097972955,126.893893353662
1900861,송도닥터플러스몰점,"인천광역시 연수구 컨벤시아대로230번길 54 (송도동) 1,2층",032-858-1222,37.3890111897813,126.634032775089
1900865,의정부호원점,경기도 의정부시 평화로 239 (호원동) 105호~108호,031-877-7955,37.7131448381539,127.047104862367
1901137,금호하이리버점,"서울특별시 성동구 금호로 105 (금호동2가,래미안하이리버 상가동) 지하 3층",02-2256-5552,37.5523702207152,127.024628226229
1901155,대구가톨릭병원대로점,대구광역시 남구 두류공원로 102 (대명동) 1층,053-622-7700,35.8457214322508,128.568671403415
1901028,안산부곡점,경기 안산시 상록구 부곡동 672-12,031-501-5778,37.3319602110833,126.861097386184
1901083,구미신평점,"경북 구미시 구미대로 409, 1층 109호",054-461-9669,36.1231906607163,128.362324545904
1901136,부산명지옛터공원점,부산광역시 강서구 명지국제13로가길 18-1 (명지동) 1층,051-909-9000,35.1079811113812,128.921748040907
1901149,예술의전당점,서울 서초구 반포대로 34,02-582-4541,37.4837163548787,127.011991342452
1901107,연천전곡점,경기도 연천군 전곡읍 전곡로 185 (은대리) 1층,031-835-8900,38.0284068688578,127.066701310835
1900993,신논현점,서울시 강남구 봉은사로 125 1층,02-2039-8991,37.5057598874461,127.027426000452
1900892,신월ICDI점,서울특별시 양천구 남부순환로 424 (신월동) 투썸플레이스 신월IC DI점,02-2039-2278,37.5297815340206,126.831861728567
1901061,석촌역점,"서울특별시 송파구 송파대로 437 (석촌동, 덕일빌딩) 1, 2층",02-2039-2415,37.505623046794,127.106325433287
1900678,속초외옹치점,강원도 속초시 해오름로 67 (대포동) 2~3층,033-636-1709,38.1808528236391,128.608458430781
1900815,원주소금산그랜드밸리점,강원 원주시 지정면 간현리 1108-18,033-735-7817,37.3681121855819,127.821593173889
1901018,대구두류공원점,대구광역시 달서구 두류공원로 242 (두류동) 1층 투썸플레이스,053-247-2420,35.8553269208206,128.559830413126
1901029,인천주안역북부점,"인천광역시 미추홀구 석정로 433 (주안동, 영일빌딩) 101호",032-715-4023,37.4667456028956,126.683664665143
1901070,제주이도점,"제주특별자치도 제주시 중앙로 286 1층 (이도이동, 김기수안과빌딩)",064-755-1516,33.4947345968016,126.53300575023
1901036,북수원정자타운점,경기 수원시 장안구 정자동 878-2,031-271-4974,37.295439974716,126.99458699552
1900783,광양이순신대교점,전남 광양시 중동 1805~ 1892 (중동 1891-3),061-791-1230,34.9296368428919,127.697189023288
1900906,충주성서점,충청북도 충주시 성서7길 17 (성서동) 투썸플레이스 충주성서점,043-845-6656,36.9708366952291,127.931513158067
1901017,김포디원시티시그니처점,"경기도 김포시 김포한강10로133번길 107 (구래동, 디원시티시그니처) 120~123호",031-628-9899,37.6427378831807,126.618642330552
1900911,인천계양점,"인천광역시 계양구 오조산공원로 22 (용종동, 계양프라자)",032-542-2353,37.5396260222098,126.737274477167
1900953,양천향교역점,서울특별시 강서구 강서로 460 1층,02-2668-3666,37.5663257425795,126.841106001932
1900978,대구테크노중앙로점,"대구광역시 달성군 유가읍 테크노중앙대로 254 (봉리,하이젠스타) 투썸대구테크노중앙로",053-615-2577,35.6931202543981,128.458237916539
1900973,송파헬리오시티점,서울특별시 송파구 가락로 78 (석촌동) 더시티프라자 1층,02-2039-0645,37.5001258458779,127.104900510278
1900976,아산탕정점,충남 아산시 탕정면 탕정면로 8 트라빌딩 1층,041-532-2313,36.7985521885168,127.057964649989
1901005,대웅제약사옥점,"서울특별시 강남구 봉은사로 644 (삼성동, 대웅제약빌딩) 1층",02-2039-8922,37.5148700847434,127.065696948747
1900975,대전목동더샵리슈빌점,대전광역시 중구 선화서로 118 (선화동) 투썸플레이스,042-222-1136,36.3337151092341,127.414948351606
1900718,춘천KBS사거리점,강원도 춘천시 퇴계로 9 (퇴계동) 1층,033-243-7488,37.8667235936755,127.723282366221
1901022,인천구월예술로점,"인천광역시 남동구 예술로140번길 33 (구월동, 화성빌딩) 101호",032-422-2006,37.446651886173,126.702631823649
1900972,완주삼례점,전라북도 완주군 삼례읍 삼례로 382 1층,063-291-5511,35.9113264529084,127.072134762037
1900450,여수소호동동다리점,"전라남도 여수시 소호로 490 (소호동) 1,2층",061-685-8989,34.7457152880526,127.654479202478
1900962,영등포로터리점,서울 영등포구 경인로 900,070-7623-0202,37.5176921431262,126.912647744146
1900918,송탄출장소점,"경기도 평택시 관광특구로 36 (서정동, 송탄빌딩) 1층",031-664-1002,37.0665090091301,127.062714084883
1900909,부산반여점,부산 해운대구 선수촌로 103-8,010-2402-1038,35.2032703270002,129.119007678677
1900920,안양석수점,경기도 안양시 만안구 충훈로 70,031-472-1113,37.4073811117209,126.900552618655
1900934,인천청라홈플러스점,"인천 서구 중봉대로 587, 2층",070-8824-5860,37.532269200858,126.648753472842
1900869,마포공덕점,서울 마포구 마포대로 156,02-703-7772,37.5479383583415,126.954369685876
1900946,홈플러스작전점,"인천광역시 계양구 계양대로 27 (작전동, HOMEPLUS작전점) 1층 투썸플레이스",032-724-8993,37.5261776724309,126.721258150569
1900686,제주아라점,제주 제주시 아라일동 6134-2번지,064-702-6364,33.4743000241904,126.548329302233
1900917,이천창전점,"경기 이천시 영창로173번길 1, B동",031-631-5555,37.2817398767598,127.441877122939
1900938,인천완정점,인천광역시 서구 청마로19번길 20 (당하동) 1층,032-566-5514,37.5920835464104,126.672666602179
1900914,노원하계1동점,"서울특별시 노원구 노원로 238 (하계동) 1층 4호,5호",02-971-1911,37.6392350266915,127.074787505789
1900838,야탑NC점,"경기도 성남시 분당구 야탑로75번길 9 (야탑동, 금호프라자) 102호",031-8039-6767,37.4108437603366,127.126817211327
1900859,원주단계봉화산점,강원도 원주시 서원대로 54 (단계동) 1~2층,033-744-8282,37.3520931442011,127.922692786105
1900907,여수성산공원점,"전라남도 여수시 성산로 42 (화장동) 1,2층",061-684-7272,34.7742237877336,127.64241804433
1900854,구리인창점,"경기도 구리시 건원대로 67 (인창동, 한진빌딩) 1층 투썸플레이스",031-522-6144,37.6069412116035,127.138888001402
1900807,광양덕례점,전라남도 광양시 광양읍 인덕로 922 (덕례리 340-2),061-763-0123,34.9650840446402,127.57959319568
1900808,송도동북아무역센터점,"인천광역시 연수구 컨벤시아대로 165 (송도동,포스코타워-송도) 1층",032-834-1506,37.3891408885668,126.644442676851
1900873,천안목천점,충남 천안시 동남구 목천읍 신계리 342-4,041-522-6647,36.7697191026729,127.20557096603
1900836,일산백마점,경기도 고양시 일산동구 일산로 200 (마두동) 1층,031-932-2334,37.6543641969619,126.790501001602
1900763,인천독정이삼거리점,인천광역시 미추홀구 독정이로 3 (용현동) 용현동 490-136,032-655-1111,37.456373469176,126.654913950345
1900800,강서등촌3동점,"서울특별시 강서구 공항대로41길 34 (등촌동, 플러스존) 102호",02-2658-8281,37.5592796685251,126.84571196058
1900853,미사역점,"경기도 하남시 미사강변남로 99 (망월동, 더오페라2) 1층 120호-125호",031-8027-9077,37.5609360732089,127.192776003225
1900651,순천신대점,전라남도 순천시 해룡면 신대3길 2 (신대리) 1층,061-724-1230,34.934293151657,127.54941032725
1900754,기장일광해변점,부산 기장군 일광면 기장해안로 1290,051-723-0819,35.2591046142882,129.234043301041
1900825,인천가좌점,인천 서구 건지로 375,032-572-3477,37.4967490938116,126.683568908806
1900608,방배이수점,서울 서초구 방배동 1545,070-4099-0780,37.4875067368998,126.983028075144
1900813,수원연무점,경기도 수원시 장안구 창룡대로 175 (연무동) 1층,031-8067-8022,37.2922694143239,127.029302190066
1900597,포항영일대점,경상북도 포항시 북구 해안로 93 (두호동),054-255-2631,36.0571615192034,129.377794708286
1900786,대구동천점,대구광역시 북구 동천로 133 (동천동) 대성시티프라자 203호,053-314-2322,35.9434625368464,128.560608311396
1900794,이수역사거리점,"서울특별시 서초구 서초대로 2 (방배동, 이수파이브) 1, 2층",02-587-2226,37.4850946096473,126.982764382885
1900545,진천혁신도시점,"충북 진천군 덕산면 두촌리 2464, G-place 진천2 101호~105호",043-537-5325,36.9042390277821,127.535539106474
1900780,춘천한림대점,강원 춘천시 교동 156-3 1층,033-241-0215,37.8830337588049,127.739525670926
1109170,광명중앙대병원점,경기도 광명시 일직동 501-4 광명역엠클러스터 B131,02-6676-4700,37.4241820452474,126.887108355296
1900731,광주계림스테이션점,광주광역시 동구 무등로 405 (계림동) 1층,062-417-7979,35.1597006299143,126.926936708619
1900744,아산탕정신도시점,충청남도 아산시 탕정면 매곡한들10길 6 1층 투썸플레이스,041-424-3031,36.7839910853307,127.081752159696
1900793,부산주례역점,부산 사상구 가야대로 300-0(주례동),051-316-2030,35.1504190434505,129.005456784767
1142860,대전가수원대로DT점,대전 서구 가수원동 186-4,042-545-3600,36.3054688532906,127.356179579557
1900736,별내청학점,"경기도 남양주시 별내면 청학로54번길 81 (좋은집) 1층,2층",031-841-0841,37.7123206626894,127.125729463141
1900766,부여궁남점,충청남도 부여군 부여읍 사비로 2 (동남리) 투썸플레이스,041-832-5635,36.2727677067379,126.910737839107
1109576,통영루지점,경상남도 통영시 도남동 490-7번지,055-646-8889,34.8296429152706,128.41999867129
1900742,양주옥정점,경기도 양주시 회천남로 88 엠타워 2층,031-866-1922,37.8185543067131,127.092845600059
1900775,충남내포청사점,"충청남도 예산군 삽교읍 청사로 190 (목리,내포에드가오피스텔2차) 1층",041-337-5207,36.6610865172834,126.678509569826
1900601,계룡DT점,충남 계룡시 엄사면 엄사리 25-1,042-840-7911,36.2856372315716,127.246316607286
1900725,부산화명코오롱점,"부산광역시 북구 금곡대로285번길 22 (화명동, 월드타워) 103호",051-361-1918,35.2341747923219,129.01232101082
1900680,제주남원농협하나로마트점,제주특별자치도 서귀포시 남원읍 남조로 52 (남원농협하나로마트) 1층,064-764-1492,33.2843923040775,126.721704955856
1900105,부산금정산성점,부산광역시 금정구 산성로 450 (금성동),051-518-0220,35.2503808,129.0561257
1900679,은평이마트점,서울특별시 은평구 은평로 114 (응암동) 1층,02-353-8585,37.5998770133044,126.920405776691
1900673,안산중앙로데오점,경기도 안산시 단원구 고잔1길 40 동원빌딩 2층,031-405-1919,37.3180370975981,126.837728515812
1900642,의왕포일점,경기 의왕시 포일동 661-2,070-4161-2830,37.3953001594058,126.985522101192
1900702,장충점,서울 중구 장충단로 187 1층,02-2265-6111,37.5615371348075,127.005943216742
1900609,안양비산늘사랑점,경기도 안양시 동안구 경수대로898번길 14 (비산동) 상가동,031-476-0692,37.3976651795806,126.937275528406
1900629,영등포역점,"서울특별시 영등포구 경인로 847 (영등포동3가) 1, 2층",02-2135-6144,37.5167559307767,126.906894682214
1900635,무안남악세영리첼점,전라남도 무안군 삼향읍 남악5로 46 1층,061-282-3821,34.8095965857821,126.471452453349
1900459,청주모충로점,충북 청주시 흥덕구 모충동 493~750 520-13,043-262-5959,36.6277367878267,127.47673617018
1900390,화성북양DT점,경기도 화성시 남양읍 화성로 1500,031-366-7755,37.2231341202182,126.84518696338
1900636,강남역더에셋점,"서울특별시 서초구 서초대로74길 14 (서초동, TheAsset) 1층",02-598-2388,37.4959645356639,127.026124445155
1900640,한강미사IS비즈타워점,"경기도 하남시 미사대로 510 (덕풍동, 한강미사아이에스비즈) 140~142호",031-792-6801,37.5593865879104,127.203067578072
1900540,인천부개점,인천광역시 부평구 부흥로 412 (부개동) 1층,032-505-0222,37.4974030502742,126.737598318502
1900526,광명밤일점,경기도 광명시 하안동 883-11,070-4177-4459,37.4526323702194,126.864364323372
1900536,화성남양점,경기 화성시 남양읍 역골로 29-24,031-355-2733,37.2018024572585,126.825816956489
1900287,인천검단금호점,"인천 서구 원당동 434-12 금호헤리티지 101,102,201,202호",032-566-4470,37.5924107,126.6938209
1900539,영등포신길점,서울 영등포구 신길동 4902-7,02-2135-6016,37.5066594896616,126.911264612216
1900552,부산초읍대공원점,부산광역시 부산진구 새싹로 285-1 (초읍동) 오성빌딩 1층,051-714-7439,35.1814341776716,129.046857346177
1900598,대전둔산대로점,대전 서구 대덕대로 243 1층 투썸플레이스,042-477-2005,36.3545715232508,127.378983191674
1900587,세종시청점,"세종특별자치시 한누리대로 2150 (보람동, 스마트허브Ⅰ) 스마트허브1 102호~104호",044-867-6333,36.4785110498806,127.287327833491
1900504,판교알파돔점,경기도 성남시 분당구 분당내곡로 131 (백현동) 알파돔시티 1층,031-601-7575,37.3954648629951,127.112113596734
1900595,송도캠퍼스타운점,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운) 상가 B동 209, 210호",032-811-2822,37.3892363233087,126.665127593356
1900584,울산신천점,울산광역시 북구 호계로 400-1 (신천동) 신천동 488번지,052-286-8808,35.6381539942595,129.347161524926
1900242,전주중화산서원로점,전라북도 전주시 완산구 서원로 339 (중화산동1가) 1층,063-901-6700,35.8130331726782,127.131311106561
1109626,양주고덕로점,경기도 양주시 고읍동 371,031-844-0700,37.802991852822,127.068698443634
1142829,분당궁내DT점,"경기도 성남시 분당구 대왕판교로 310 (궁내동) 1,2,3층",031-8023-9055,37.403198611763,127.104931154682
1900276,부산명지대방점,"부산광역시 강서구 명지국제2로28번길 34 (명지동, 에코팰리스) 204호 외",051-202-2784,35.0927867753126,128.908847401726
1900286,인천석남역점,"인천광역시 서구 길주로 101-1 (석남동, 대진빌딩) 1층",032-710-7976,37.5065911988479,126.673473878831
1900521,문경온천지구점,경상북도 문경시 문경읍 온천5길 2-1 1층,054-571-5780,36.7311579655497,128.10971051751
1900528,보령중앙점,충남 보령시 보령북로 95(대천동),041-932-1717,36.3531128753526,126.595398731103
1900553,청주메가폴리스점,"충청북도 청주시 흥덕구 풍산로 15 (가경동, 대우메가폴리스) 120호~122호 투썸플레이스",043-238-8900,36.6266918992757,127.432236283554
1900235,세종범지기마을점,"세종특별자치시 보듬3로 92 (아름동, 해피라움2) 119호, 212호",044-864-6784,36.5119114946947,127.249473585143
1900433,구미역점,경상북도 구미시 구미중앙로11길 6 (원평동) 1층,054-455-1001,36.1296387281952,128.330819923739
1900469,마산역점,경상남도 창원시 마산회원구 마산역광장로 28 (석전동) 1층,010-3390-1808,35.2345594607284,128.578064101934
1900533,파주운정점,"경기도 파주시 미래로 375 (동패동,삼성메디컬 프라자) 1층",031-943-2388,37.7114039101352,126.745851749055
1900395,광명철산점,경기 광명시 철산로30번길 14,02-2616-1928,37.4749418686859,126.869661869115
1900453,신내점,서울특별시 중랑구 용마산로 637 (신내동) 1~2층,02-2088-0858,37.6080113093242,127.100732600809
1900474,강서등촌한빛점,"서울특별시 강서구 공항대로45길 33 (등촌동, 한빛어반뉴스토리) 101호",02-2088-8781,37.5567758366078,126.854982329604
1900523,용인마북점,경기도 용인시 기흥구 용구대로 2384 (마북동) 1층,031-286-4465,37.2992227372347,127.108017923532
1142850,순천용당DT점,전라남도 순천시 강변로 963  (석현동),061-817-2004,34.9711154773951,127.48768022586
1900475,강화화도점,인천광역시 강화군 화도면 해안남로 1812-3,032-937-2395,37.6036618921496,126.426607266497
1900143,담양백동사거리점,전남 담양군 담양읍 백동리 680-8,061-381-9633,35.3091482862701,126.98059157588
1900493,영월중앙로점,강원도 영월군 영월읍 중앙로 32-1 1층,033-374-8303,37.1834344236737,128.467320534227
1900473,서산호수공원점,충청남도 서산시 호수공원4로 27 (예천동),041-662-0537,36.7747867452847,126.449072344676
1900505,서종리버사이드점,경기도 양평군 서종면 북한강로 983 (문호리) 1층,031-772-1104,37.6246386953068,127.353741112783
1900468,춘천거두점,강원도 춘천시 동내면 춘천순환로 131 (거두리) 1층,033-261-8585,37.857062481818,127.758218773822
1900430,김포마산점,경기 김포시 마산동 649-5,031-8049-7422,37.6362103337995,126.642779915111
1900247,대전도안바로세움점,대전 유성구 봉명동 1017-2,010-7426-6159,36.3519909591512,127.346150727472
1900491,원주단구롯데시네마점,"강원도 원주시 서원대로 402 (단구동, 대신프라자) 101~103호",033-765-2233,37.3304700659504,127.949352556031
1900443,마포대로점,서울특별시 마포구 마포대로 67 (도화동) 로이넷호텔 1층,02-2039-8166,37.5418287968116,126.948305592796
1900449,옥수리버젠점,"서울특별시 성동구 매봉길 17-0  (옥수동, 래미안 옥수 리버젠)",070-8691-2900,37.5464825265845,127.014460917697
1900162,휘경점,서울특별시 동대문구 망우로 86 (휘경동) 1~2층,02-2039-6288,37.5900532510613,127.062841187253
1900455,제주엠제이벤처오름점,제주 제주시 첨단로 199,064-759-7400,33.4545610299451,126.571957099536
1900099,익산유천생태습지공원점,전북 익산시 동산동 88-12,063-855-1144,35.929709049839,126.971077959759
1109481,부산기장죽성점,부산광역시 기장군 기장읍 월전해안길 31 (죽성리) 1층,051-722-6070,35.2378637098117,129.245349149867
1109615,북한산우이역점,서울특별시 강북구 삼양로 685,02-993-9173,37.6636901789406,127.011856348586
1900415,대전대서문점,대전광역시 동구 대학로50번길 25 (용운동) 1층,042-283-5633,36.3339603558049,127.457528080076
1900397,구미옥계점,경북 구미시 산호대로29길 20-12,054-475-0860,36.13774733011,128.421228990688
1900416,신내SKV1센터점,서울특별시 중랑구 신내역로 111 (신내동) 신내skv1 센터 1층 121호,02-6252-5321,37.613121773853,127.11244192431
1900399,서일대점,서울 중랑구 용마산로 384,02-2208-1030,37.5858710589445,127.095220563756
1900363,부천중동위브점,경기 부천시 원미구 신흥로 178 더스테이트몰상가,032-620-5812,37.4999641140393,126.777483304264
1900370,군산지곡호수공원점,전북 군산시 나운동 174-4번지외 2필지,063-463-8700,35.9564126266579,126.704104721678
1900417,고양삼송미디어시티점,경기도 고양시 덕양구 동송로 30 (동산동),02-2039-9122,37.6502419227362,126.897336803029
1900267,경희대국제캠퍼스점,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) 우정원 1층",031-203-2316,37.2398001522416,127.081198790803
1900353,도봉산입구점,서울특별시 도봉구 도봉산4가길 13-11 (도봉동) 1층,02-3492-7778,37.6875992772411,127.041667389797
1109110,용인처인구청점,경기도 용인시 처인구 금령로 64 (김량장동) 1층,031-334-0770,37.2346489231981,127.203654148375
1900087,전주반월DT점,전북 전주시 덕진구 반월동 224-2번지,063-212-6600,35.8761301066635,127.07626531371
1900408,대전원신흥점,대전광역시 유성구 원신흥남로12번길 38-13 (원신흥동) 1층 투썸플레이스,042-825-5778,36.3330399973298,127.340604621942
1900409,대전목원대점,"대전광역시 유성구 도안북로 85-31 (용계동,스타타워) 1층",042-826-1607,36.3316503009198,127.337551074702
1900342,송파잠실H타워점,"서울특별시 송파구 백제고분로 128 (잠실동, H타워) 1,2층",02-417-4360,37.5060910156297,127.081001925378
1900351,서판교점,경기 성남시 분당구 판교동 612-2 1층,031-705-0778,37.3909539170555,127.090884664955
1900372,별내용암천점,경기도 남양주시 두물로39번길 27,031-571-1222,37.6583354166411,127.127865062782
1900347,제주오라우정점,제주특별자치도 제주시 아연로 131-3 (오라이동) 2층,064-747-3637,33.473465496217,126.505725035964
1900360,대구반월당점,대구 중구 달구벌대로 2068 (남산동),053-253-3356,35.8657013345145,128.589931289361
1142807,양평양수점,경기 양평군 양서면 용담리 533-6,031-775-0722,37.5426092280083,127.324276818936
1900334,청계천광교점,"서울특별시 중구 남대문로 120 (남대문로1가, 대일빌딩)",02-2135-5622,37.5679275647765,126.983120773451
1900074,진주세란병원점,경상남도 진주시 진주대로829번길 5-4 (주약동) 예동빌딩 1~2층,187-7-0112,35.1745251856429,128.092553232283
1900340,광주두암타운점,광주 북구 두암동 985-3번지,062-266-3388,35.1620736594402,126.935212141065
1900343,제일제당사옥점,"서울특별시 중구 동호로 330 (쌍림동, 씨제이제일제당센터) 1층 투썸플레이스",02-2039-2188,37.5639736242816,127.003253199367
1900317,기흥AK몰점,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 힐스테이트기흥) AK몰 1층",031-693-6087,37.274842769629,127.118778508807
1900296,제천고암케이원점,충북 제천시 신죽하로 83-22 케이원프라자,043-645-2222,37.1591606837636,128.221078229198
1900303,경산대로점,경상북도 경산시 경산로 221 (옥산동) 투썸경산대로,053-792-9295,35.8276790791827,128.724170114312
1109298,대구월배아이파크점,대구광역시 달서구 유천동 636,053-285-3424,35.8164601751523,128.513150112166
1900300,서판교운중타운점,경기 성남시 분당구 운중동 35-12,031-8039-7970,37.3911288660545,127.056902892022
1142845,목포석현점,전라남도 목포시 옥암로 190 (석현동) 190(석현동),061-801-7589,34.8152331738151,126.421966107684
1900159,대전판암역점,대전 동구 판암동 865-2,042-273-0888,36.3177910506065,127.459654019771
1900273,일산덕이점,경기 고양시 일산서구 덕이동 373-10,031-925-2334,37.6998849290575,126.758166476467
1900201,삼척장호항점,강원 삼척시 장호항길 76 1층,033-575-5579,37.2865549820239,129.318332606657
1900292,삼성바이오로직스점,"인천광역시 연수구 송도바이오대로 300 (송도동,삼성바이오로직스) 바이오플라자 3층 투썸플레이스",032-455-9994,37.3679568412758,126.660360107589
1900321,부산명지강변점,부산광역시 강서구 명지새동네길2번길 56 (명지동) 1층,051-201-3565,35.1065752357442,128.931346309486
1900188,경남의령행복로점,경상남도 의령군 의령읍 행복로 14 (한우빌딩) 1층,055-573-0307,35.320424548444,128.269910429656
1109682,인천논현점,"인천광역시 남동구 논고개로 71 (논현동,가산타워) 109호,110호,202호",032-710-3877,37.3980147711891,126.726843290792
1900230,해운대아이파크점,"부산광역시 해운대구 마린시티2로 38 (우동, 해운대아이파크) 업무동 1층 101호",051-714-3603,35.157037795554,129.143328681551
1900191,아산터미널점,충남 아산시 번영로 212-0  (모종동),041-542-2002,36.7841403779525,127.013883072868
1900245,수원태장사거리점,경기 수원시 영통구 망포동 383-12,031-548-1314,37.2395999519795,127.055592144664
1900172,반포대로점,"서울특별시 서초구 반포대로 300 (잠원동, 덕성빌딩) 1층",02-2088-1240,37.5059297520655,127.001104294395
1900199,울산선암호수공원점,울산 남구 선암호수길 86-1(선암동),052-258-2007,35.5178388287154,129.32428793331
1900216,대구영남대점,경상북도 경산시 대학로 285 2층 (대동),053-812-6993,35.8367881680931,128.753352672328
1900219,밀양점,경남 밀양시 남천강변로 41 (내일동),055-356-2223,35.4913239550578,128.751319814791
1900233,은평한옥마을점,서울특별시 은평구 진관길 7 (진관동) 투썸은평한옥마을점,02-353-7893,37.6423144695581,126.93927690157
1900272,청주신봉네거리점,충북 청주시 흥덕구 사운로 301,010-8025-1041,36.6538199701575,127.470814237578
1900250,시흥능곡점,"경기도 시흥시 장현능곡로 188 (능곡동) 106,107,202호",031-313-2671,37.3693130769717,126.810996049187
1900135,용인흥덕점,"경기도 용인시 기흥구 흥덕중앙로 55 (영덕동, 리써밋타워) 1,2층",031-548-2268,37.2758110486566,127.079878549819
1900148,용인모현점,경기도 용인시 처인구 모현읍 오산로13번길 36-2 투썸플레이스,031-387-5104,37.3313720850283,127.159633050676
1142891,신정네거리점,서울특별시 양천구 중앙로 261 (신정동) 1층,02-6952-9797,37.5196382328727,126.852777370536
1900119,김해주촌선천지구점,경상남도 김해시 주촌면 선천남로 62 1층,055-902-7200,35.2308493417415,128.841187888008
1900248,대구수성1가점,대구 수성구 수성로 299,053-768-7370,35.852386456226,128.613036066541
1900169,수지외식타운점,경기도 용인시 수지구 수지로 342번길 11,031-263-2300,37.3273775967015,127.095698552857
1900221,부산시청점,"부산광역시 연제구 시청로 6 (연산동,부산더샵시티애비뉴) 투썸부산시청점",051-868-9071,35.180766388917,129.076410134254
1142821,대전중촌점,대전 중구 중촌동 300번지,042-252-9000,36.3391440703176,127.405441716339
1900120,춘천석사후석로점,강원도 춘천시 후석로 12 (석사동) 1층,033-262-8808,37.8561319070854,127.73954907566
1108538,청주방서메디컬타워점,충청북도 청주시 상당구 2순환로2031번길 6-20 (방서동) 107호~1105호,043-285-0928,36.5982271278839,127.504689158008
1109471,성남신흥역점,"경기도 성남시 수정구 산성대로 269 (신흥동) 1,2층",031-8039-5610,37.4409772933438,127.146882044452
1900139,수원정자점,경기도 수원시 장안구 이목로 24-3 (정자동) SKY PLAZA 1층 105호,031-269-2220,37.3093751892028,126.983517493049
1142890,장유코아점,"경상남도 김해시 장유로 224 (부곡동, 뉴프라자) 1,2층",055-723-2223,35.2041259502183,128.808700901465
1142897,안산그랑시티자이점,경기도 안산시 상록구 해양1로 199 (사동) 포트애배뉴 158호,031-365-5375,37.282003350733,126.828353595632
1900131,부산동의대점,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) 행복기숙사 투썸플레이스",051-714-3772,35.1443184545334,129.036309884005
1900115,대구죽전하늘채점,대구광역시 달서구 장기로 225 (장기동) 영빈타워 1층,053-567-3572,35.8433287643154,128.535814561949
1900184,용산LS타워점,"서울특별시 용산구 한강대로30길 25 (한강로2가,아스테리움 용산) 지하 1층",02-749-3323,37.527358545339,126.968861735609
1142889,전주서곡점,전북 전주시 완산구 효자동3가 752-4번지,063-272-6269,35.8341083149616,127.096397366022
1142893,마천사거리점,"서울특별시 송파구 거마로 61 (마천동, 강동중앙의원) 1층",02-402-4021,37.4984748324042,127.14641603571
1142895,세종소담레전드타워점,"세종특별자치시 소담로 70 (소담동, 레전드타워) 레전드타워 101호~105호",044-865-1110,36.4852393748826,127.304051659505
1900112,전주혁신호수공원점,전북 전주시 덕진구 중동로 104-12,063-214-5888,35.8431842477177,127.064492141845
1900149,가재울엘가점,"서울 서대문구 모래내로 151, DMC엘가APT",02-303-0602,37.5699012905386,126.917835668207
1900189,횡성점,강원도 횡성군 횡성읍 앞들서3로 5 (읍하리) 2층,033-344-5900,37.4909336297365,127.97905463287
1109634,부천괴안점,경기도 부천시 경인로536번길 23 (괴안동) 104호~107호,032-345-6656,,
1142843,도산공원사거리점,"서울특별시 강남구 언주로 732 (논현동, 세종빌딩) 세종빌딩 1~2층",02-511-2388,37.5204699477708,127.034638177924
1900092,광주진월점,광주광역시 남구 서문대로 725 (진월동),062-673-5775,35.1240377611441,126.897843576199
1109294,광주계림그랜드센트럴점,광주광역시 동구 동계천로 26 (대인동) 1층,062-710-2282,35.1554515442724,126.915069603684
1142835,인천간석사거리점,"인천광역시 남동구 호구포로 887 (간석동, 하나프라자) 1층",032-210-9300,37.4617537646598,126.719911304012
1142826,의정부제일시장점,경기도 의정부시 태평로73번길 21 (의정부동) 2층,031-928-5089,37.7389951615734,127.050347364004
1900086,서울숲역점,"서울특별시 성동구 왕십리로 58 (성수동1가, FORHU) 포휴 101호,201호",02-6956-9499,37.5426958782317,127.045205280472
1142874,[휴점]의정부중앙로점,경기도 의정부시 행복로 5-1 (의정부동),031-843-7272,37.7395361311569,127.048124391556
1142852,수원터미널점,경기도 수원시 권선구 덕영대로 1201번길 8,031-236-7007,37.2495328865304,127.022579024488
