매장명,주소,전화번호,위도,경도
구리토평공원점,"경기 구리시 이문안로 138 (토평동, 우신빌딩)",031-566-4536,37.590948897369,127.146640595875
구리한양대병원점,"경기도 구리시 경춘로 164 , (교문동)",031-569-8587,37.6004534529939,127.133503201212
오산시청점,"경기도 오산시 성호대로 127 , 105호(오산동 , 웰리스타워)",031-378-5858,37.1490318238275,127.075598461103
오산시티자이점,"경기도 오산시 부산중앙로 42 , 1층 108호 (부산동 , 오산시티자이 2차)",031-372-0427,37.1521896584039,127.09217375418
오산세교한신더휴점,경기 오산시 초평중앙로 18 (탑동),070-8865-1033,37.1360666696545,127.048089529249
물향기수목원점,경기 오산시 오산대역로132번길 30 (수청동),031-372-1777,37.168954260562,127.059020984865
서동탄역더샵파크시티점,경기 오산시 문시로 183-4 (외삼미동),031-8055-8797,37.1907964436539,127.067334073196
세마역점,"경기 오산시 세마역로 95 (세교동), 106, 107호",031-373-3075,37.1871270719526,127.041963410184
세마현대프리미어캠퍼스점,"경기 오산시 경기대로761번길 30 (세교동, 지식산업센터)",010-5766-5132,37.1876620749248,127.045731143716
오산가수안길점,경기 오산시 가수안길 32 (가수동),031-377-8889,37.1444710540168,127.052527388144
오산가장산업단지점,경기 오산시 가장산업동로 32 (가장동),031-375-4048,37.1625071891989,127.038995006745
오산갈곶점,"경기도 오산시 오산로 79, 1층 (갈곶동)",031-373-0100,37.1339705761642,127.068825632194
오산고현점,"경기도 오산시 남부대로 411-12, 1층 105호",031-665-5677,37.1358545914026,127.082019227982
오산궐동점,"경기도 오산시 대호로 97 , 104~105호(궐동 , 골드뷰아파트)",031-373-1567,37.1589928796419,127.05394197738
오산대궐리사로점,"경기 오산시 궐리사로 92 (궐동, 광산빌딩)",031-375-4610,37.1582067319429,127.062338985012
오산대점,경기 오산시 청학로 47-1 (청학동),031-8055-8805,37.1536875443883,127.063393562006
오산더테라스퀘어점,"경기 오산시 동부대로 332-13 (고현동), 오산더테라스퀘어 나동 1층 108-1호",031-611-1116,37.1321034647615,127.079112103152
오산로데오점,"경기도 오산시 오산로212번길 5 , 1층 (원동)",031-373-3078,37.1458751663443,127.069060299898
오산롯데캐슬스카이파크점,"경기 오산시 원당로 35 (원동, 오산롯데캐슬스카이파크)",031-377-8682,37.1410895478176,127.093383286482
오산세교고점,경기 오산시 수청로106번길 6-2 (금암동),031-372-1215,37.177032568254,127.053360801668
오산세교점,"경기도 오산시 수청로 197 , 백현프라자 105호(금암동)",031-375-1567,37.1765231257342,127.045083927986
오산수청점,"경기도 오산시 내삼미로 93 , 백현프라자 106호 (수청동)",031-375-1811,37.1705360165896,127.065786240203
오산양산초점,경기 오산시 양산로410번길 12 (양산동),031-373-8460,37.1953252765198,127.030225221134
오산오색시장점,"경기 오산시 성호대로 80 (원동), 1층 일부호",031-378-1005,37.1485986771323,127.070493129906
오산우미린점,경기 오산시 수청로 30-8 (수청동),031-373-0328,37.1728862850416,127.05921107207
오산운암중점,"경기 오산시 대원로 65 (원동, 운암프라자)",031-373-2282,37.1465692333024,127.075871784959
오산운천초점,"경기 오산시 운암로 123 (오산동, 운암빌딩)",070-7786-1020,37.1570596542893,127.078468717781
오산원동점,"경기도 오산시 경기대로 154 , 패션폴라리스빌딩 123호 (원동)",031-376-2358,37.138475825833,127.073862014084
오산죽미마을점,"경기도 오산시 수목원로 458, 1층 106호(금암동 , 세교삼성프라자)",010-2729-3076,37.1747407165322,127.050521819346
오산중앙점,"경기 오산시 오산로160번길 15 (원동, 코스모타워), 코스모타워 106호",031-377-1770,37.1414688984713,127.070426184706
오산청호휴먼시아점,경기 오산시 엘지로 232 (청호동),031-8054-8908,37.1286814521493,127.089087443867
오산호반라포레점,경기 오산시 죽담3로 12 (궐동),031-377-3117,37.1636867625325,127.051088652884
안성3동행정복지센터점,"경기 안성시 고수2로 19 (당왕동, 안성청사복합)",070-7857-1007,37.0150203846069,127.257309116165
안성공도점,"경기도 안성시 공도읍 만정리 779-4, 1층 102호",031-653-1633,37.0075237832527,127.172566325593
안성공도중앙점,"경기도 안성시 공도읍 승두길 43-9 , 1층",031-656-4840,36.9996139650533,127.17097608077
안성공도중점,"경기 안성시 공도읍 공도로 140 (만정리, 디자인시티블루밍)",031-657-5713,37.0019101565879,127.175688694253
안성공도터미널점,경기 안성시 공도읍 공도로 50 (승두리),031-653-0122,36.9982528470948,127.166628202141
안성광장휴게소점,"경기 안성시 일죽면 서동대로 7184 (월정리, 광장휴게소)",031-637-7068,37.084254742275,127.449002450674
안성마정교차로점,경기 안성시 공도읍 서동대로 4449 (마정리),031-8054-8985,37.0085822812859,127.196448012032
안성명동점,경기도 안성시 대천동 70-3,031-672-3344,37.0084246624237,127.270287247789
안성아양점,"경기도 안성시 아양1로 77-31, 1층 109호(옥산동 , 해송프라자)",031-677-7682,37.0070701850345,127.257676795325
안성주은풍림점,경기 안성시 공도읍 서동대로 4081 (용두리),031-8054-8382,36.9982337462058,127.159610599339
안성죽산파출소점,경기 안성시 죽산면 남부길 40 (죽산리),031-8057-8388,37.0739659923298,127.42240299947
안성중앙대후문점,경기 안성시 대덕면 중앙대학로 119 (내리),031-675-6555,37.0014254872649,127.224432575276
안성진사리점,"경기도 안성시 공도읍 진사리 349-7, 107호",031-658-8536,36.9919311696337,127.1416083351
안성칠곡주유소점,경기 안성시 원곡면 남북대로 1201-7 (칠곡리),031-615-4185,37.0448147752752,127.156313603942
의왕시티병원점,"경기도 의왕시 전주남이길 8, 1층(오전동)",031-457-7787,37.3500861853288,126.975350309319
계원예대점,"경기도 의왕시 계원대학로 20, 1층 102호(내손동 , 우성메디컬센타)",031-422-7776,37.3792017878557,126.973691875198
덕장로삼거리점,"경기 의왕시 양지편2로 3 (청계동, 세종프라자)",070-8671-5705,37.3901444707542,126.994826255965
의왕고천파크루체점,"경기 의왕시 안골로 10 (고천동, e편한세상 고천 파크루체)",031-452-1002,,
의왕내손점,"경기도 의왕시 포일로 43 , 110호 (내손동 , 대림프라자)",031-422-9815,37.3900446690729,126.977429944362
의왕도깨비시장점,경기 의왕시 부곡중앙남5길 43 (삼동),031-360-1009,37.3189905638063,126.952253341826
의왕백운해링턴점,"경기 의왕시 백운중앙로 46 (학의동, 의왕백운해링턴플레이스 1단지)",031-422-6443,37.3706801336816,127.00408714538
의왕삼동점,"경기도 의왕시 부곡중앙남7길 8-10, B101호(삼동 , 포레타워)",031-462-3330,37.3193138865447,126.95728709112
의왕스마트시티퀀텀점,경기 의왕시 광진말로 54 (초평동),031-8058-8088,37.3209328118125,126.940659894464
의왕역점,"경기도 의왕시 부곡중앙로 7 , 1층 (삼동)",031-461-2990,37.3211787558005,126.949720364573
의왕오전점,"경기도 의왕시 모락로 28 , 1층 1 02-2호(오전동)",031-427-3157,37.3602456567044,126.967910141777
의왕포일점,"경기도 의왕시 안양판교로 99 , 106호(포일동 , 스마일타워)",031-425-0560,37.3955979005877,126.985146204317
인덕원자이SK뷰점,경기 의왕시 내손중앙로 68 (내손동),031-423-1002,37.38342187928,126.978908509928
포천가산점,경기 포천시 가산면 가산로 366 (마산리),031-541-4409,37.8473245098219,127.189657058287
포천석향마을점,경기 포천시 소흘읍 솔모루로 132 (송우리),031-8089-8118,37.832592626799,127.150153282182
포천선단IC점,경기 포천시 호국로 922 (선단동),031-8089-7246,37.8479630542219,127.162124081624
포천선단점,경기 포천시 호국로 995 (선단동),031-542-3636,37.8537263449645,127.165944251959
포천송우리점,"경기도 포천시 소흘읍 송우로 79, 106호(삼화프라자)",031-542-2555,37.829926099632,127.140264876065
포천송우사거리점,경기도 포천시 소흘읍 솔모루로 64,031-541-0113,37.8275061474066,127.145672398571
포천신읍점,경기도 포천시 신읍동 27-12,031-532-2226,37.8961357898075,127.202585968445
포천양문점,경기 포천시 영중면 양문로 97 (양문리),031-533-5551,38.0015273540132,127.242492421962
포천운천점,"경기도 포천시 영북면 운천로 17-1 , (운천리)1층",010-6378-2841,38.0911649306033,127.272251976253
포천일동점,"경기도 포천시 일동면 화동로1051번길 4-3 , (기산리)1층",031-536-7388,37.9576080144338,127.317171190934
하남시청역점,"경기도 하남시 신평로 76-1, 1층(신장동)",031-793-8361,37.5401865944451,127.206300129963
감일수자인점,경기 하남시 감일백제로180번길 30-1 (감이동),02-6958-7919,37.5103665941908,127.156373626119
남미사역점,"경기도 하남시 미사강변남로 103, 111호(망월동 , 미사랑데르 3)",031-794-7111,37.5610822617823,127.193298260773
미사SKV1점,"경기 하남시 미사강변한강로 155 (망월동, 미사강변 SK V1 center)",031-795-5524,37.5758909759561,127.193974778169
미사SR광장점,"경기 하남시 미사대로 472 (망월동, SR광장프라자)",031-8027-0701,37.5622044224367,127.200872111156
미사강변더샵점,"경기 하남시 미사강변북로 65 (선동, 미사강변 더샵 리버포레)",031-793-1449,37.5744705870836,127.185320877738
미사강변아란티움점,경기 하남시 미사강변중앙로111번안길 32 (풍산동),070-8711-5999,37.5581380248473,127.191061515483
미사강변점,"경기도 하남시 미사강변대로 90, 1층 108호 (풍산동 , 승리타워)",031-792-5180,37.5578873021877,127.188128575307
미사넥서스점,"경기 하남시 미사강변중앙로31번길 30 (풍산동, 미사동일 넥서스)",031-795-1112,37.5503488165844,127.19111914915
미사로데오점,"경기도 하남시 미사강변한강로 270-1 , 201동 1층 1-213호(망월동 , 미사강변호반써밋)",031-791-9072,37.5643575428896,127.196365819239
미사망월초점,경기 하남시 미사강변북로 30 (망월동),031-792-8052,37.5715561946559,127.18175223388
미사역점,"경기도 하남시 미사강변동로 95, 1층 (망월동)",031-795-1090,37.5637312032917,127.191741670397
미사중앙점,경기도 하남시 미사강변중앙로 219,031-491-7751,37.5660399138275,127.188608624388
미사중앙초점,"경기 하남시 미사강변한강로334번길 45 (망월동, 황새울하우스)",031-8027-8716,37.5597601691793,127.199616611083
미사현대지식산업센터점,"경기 하남시 미사대로 520 (덕풍동, 현대지식산업센터 한강미사2차(25BL))",031-8018-4843,37.5588264366331,127.204686431376
서하남IC점,경기 하남시 서하남로 38 (감북동),02-6949-5650,37.5160745765746,127.148167933317
위례지웰점,"경기도 하남시 위례대로 220, 106호(학암동 , 위례 지웰푸르지오)",02-400-5461,37.4817177152857,127.148159647989
하남DY지식산업센터점,"경기 하남시 미사강변서로 30 (풍산동, 지식산업센터)",031-8027-9489,37.552986830744,127.184500944107
하남감일백제점,"경기 하남시 감일백제로83번길 24 (감이동, G골든프라자)",02-487-1007,37.5043860661818,127.161018450008
하남감일중앙점,"경기 하남시 감일백제로180번길 9 (감이동, 호평메디컬타워), 1층 106호",02-470-1007,37.5087330497927,127.154268091896
하남감일지구점,"경기도 하남시 신우실로 67, 1층 (감일동)",02-485-0450,37.5095457308324,127.162353640024
하남검단산역점,"경기 하남시 더우개로 29 (신장동, 대명상가(지우제))",031-8027-9595,37.5410487422687,127.220904352467
하남덕풍시장점,"경기 하남시 하남대로 843 (덕풍동, 신정프라자)",031-791-7023,37.5426602605211,127.20429314697
하남미사점,"경기도 하남시 미사강변대로226번안길 25, (디럭스프라자), 111호",031-793-6611,37.5688388534773,127.185193843463
하남신장점,"경기도 하남시 신장로 139 , 1층 (덕풍동)",031-699-8486,37.5385467661607,127.202769026962
하남유니온시티점,경기 하남시 하남유니온로 70-1 (신장동),031-793-6485,37.5441500308359,127.220682777819
하남학암점,"경기도 하남시 위례학암로 17, 1층(학암동)",02-400-8562,37.4881097194262,127.158783022064
하남호반써밋점,경기 하남시 신장동로29번안길 33 (신장동),031-796-6485,37.5443502082539,127.212141759182
학암힐스테이트점,"경기 하남시 위례대로6길 15 (학암동, 힐스테이트 센트럴 위례)",02-401-2201,37.4874966646748,127.155402042495
동두천생연중점,경기 동두천시 거북마루로 24 (지행동),031-894-4870,37.8958289013649,127.048571702918
동두천점,"경기도 동두천시 중앙로 277-1, 1층(생연동)",031-868-5655,37.9063591905519,127.054040620317
동두천지행동원점,경기 동두천시 평화로 2248 (지행동),,37.888390815713,127.057124952175
동두천큰시장점,"경기 동두천시 중앙로 220 (생연동, 쎈츄럴시티), 104호",031-858-5655,37.9010876266329,127.053159906709
소요산역점,경기 동두천시 평화로2930번길 2 (상봉암동),031-865-8880,37.9480961338648,127.061959738754
지행역점,경기도 동두천시 지행동 721-1,031-862-8787,37.8920585196002,127.054177844215
과천린파밀리에점,"경기 과천시 과천대로2길 12 (갈현동, M타워 과천)",02-502-1007,37.4071273872289,126.980340734935
과천상상자이점,"경기 과천시 과천대로7길 65 (갈현동, 과천상상자이타워)",02-3434-3055,37.4166271377393,126.976105372839
과천센텀스퀘어점,"경기 과천시 과천대로7길 20 (갈현동, 과천 스마트케이 업무시설)",02-504-5111,37.4141598122611,126.979090684295
과천자이점,"경기도 과천시 별양로 142, 118호(별양동)",02-502-3472,37.430304115121,126.998953309818
과천중앙점,"경기도 과천시 별양상가2로 14 , 1층 (별양동 , 제일쇼핑)",02-504-6863,37.4273279433209,126.992998163923
과천펜타원점,"경기 과천시 과천대로12길 117 (문원동, 과천 펜타원)",02-507-1117,37.4154637384099,126.990954875075
과천힐스테이트점,"경기 과천시 관문로 92 (중앙동, 힐스테이트 과천중앙), 101동 107호",02-504-3472,37.4297945568098,126.990295584667
여주가남태평점,경기 여주시 가남읍 태평로 38 (태평리),070-4633-3468,37.2036479190184,127.54539936438
여주세종초점,경기 여주시 세종로 206 (교동),031-8087-7989,37.2798076466845,127.636597858204
여주오학점,"경기 여주시 도예로 37 (현암동, 벽산아파트)",031-883-0888,37.3072169389307,127.640671680623
여주점봉부영점,경기 여주시 세종로 369 (점봉동),031-8087-8300,37.2657068201147,127.639631361274
여주중앙점,"경기도 여주시 세종로 18 , 1층 (홍문동)",031-881-2907,37.2963424182343,127.636480935597
양평군청점,경기 양평군 양평읍 역전길 2 (양근리),031-8079-7955,37.4913455515827,127.488948328644
양평물맑은시장점,"경기도 양평군 양평읍 양평시장길7번길 2 , 1층",031-772-9780,37.4898319985603,127.492324326762
양평양수리점,"경기 양평군 양서면 양수로 147-1 (양수리, 양수온누리약국)",031-8079-7656,37.5441241003167,127.319706681957
양평용문점,"경기도 양평군 용문면 용문역길 26 , (다문리)1층",031-774-1369,37.4825859123508,127.593440729848
청평점,"경기 가평군 청평면 청평중앙로 55 (청평리, 럭키슈퍼마켓)",031-8078-7258,37.7384016108561,127.42033769565
가평점,"경기도 가평군 가평읍 가화로 110-1 , 1층",031-581-2292,37.8296219942949,127.514015043018
가평현리점,"경기도 가평군 조종면 현창로38번길 7 , (현리, 태양전기)1층",031-585-2227,37.8188586552649,127.348651524582
대광리역점,"경기도 연천군 신서면 도신리 285-1, 1층",031-834-9559,38.1841015119176,127.108166714108
연천역점,경기 연천군 연천읍 연천로270번길 3 (차탄리),031-834-8889,38.100978533937,127.075355914705
연천전곡점,"경기도 연천군 전곡읍 전곡로 158 , (전곡리)1층",031-833-3336,38.0262619818919,127.068364720368
동인천역점,"인천 중구 우현로 83 (인현동, 프로스펙스,보스,라네이즈)",032-777-5516,37.474445210763,126.630270424018
신포점,"인천광역시 중구 개항로 29-2 , 1층 메가커피",032-773-3389,37.4719851754906,126.625998068981
영종2동행정복지센터점,인천 중구 월촌길 82 (중산동),032-751-4417,37.4989938761715,126.568208861581
영종구읍뱃터점,"인천광역시 중구 은하수로 10 , 1층 (중산동 , 더 테라스프라자)",032-751-2030,37.4920748543607,126.581257283455
영종넙디점,"인천광역시 중구 운서2로68번길 33 , 1층 (운서동)",032-751-8754,37.4841958021618,126.507893224381
영종도운서카페거리점,인천 중구 햇내로안길 3 (운서동),032-721-7883,37.4948902841948,126.497529880199
영종베르힐스카이점,"인천 중구 찬들로 141 (운남동, 영종베르힐 스카이시티)",032-710-6488,37.4799450473766,126.531062337293
영종삼성홈큐브점,"인천광역시 중구 영종대로162번길 26 , 110호(운서동 , 삼성홈큐브)",032-751-3120,37.4919592089025,126.495069525747
영종오션사이드호텔점,"인천 중구 마시란로 40 (덕교동, 오션사이드관광호텔)",032-713-4599,37.4265533478018,126.421227508077
영종운남점,"인천 중구 관창로 2 (운남동), 103호, 104호, 105호",032-751-7734,37.4914746096475,126.532563036456
영종운서역점,"인천광역시 중구 신도시남로142번길6, 메가스타 영종 129호",032-262-1100,37.4934207705586,126.491489796733
영종운서중앙점,"인천 중구 흰바위로 258 (운남동), 1층 110호",032-752-5937,37.4784793198969,126.504187313852
영종하늘달빛점,"인천광역시 중구 하늘달빛로 88 , 106호 (중산동 , 채운에비뉴)",032-747-0815,37.4869183641721,126.557894904867
영종하늘도시점,"인천광역시 중구 하늘중앙로195번길 14 , 134호(중산동 , 이은스퀘어)",032-746-3743,37.4893556731343,126.560772487856
영종합동청사점,"인천 중구 공항로424번길 60 (운서동, 대우스카이월드), 1층 108-1호",070-8820-2008,37.4389358360814,126.461070907245
월미도점,"인천광역시 중구 월미로234번길 12 , 1층 102~103호 (북성동1가)",032-777-2223,37.4755902779577,126.598143386573
인천수인사거리점,인천 중구 인중로 108 (신흥동1가),032-721-8569,37.4659280359614,126.631550134433
인천신흥사거리점,인천 중구 서해대로 456 (신흥동2가),032-719-3808,37.4665462838206,126.635260305343
인천역점,인천 중구 월미로 1 (선린동),032-713-9112,37.4751055467792,126.617278688724
인천연안부두점,"인천광역시 중구 연안부두로33번길 37 , 101 , 113호 (항동7가, 인천종합어시장)",032-888-7275,37.4536792976154,126.606887619823
인천제물량로점,인천 중구 제물량로 117-1 (신흥동1가),032-773-5575,37.4687188994936,126.630395053377
인천차이나타운점,"인천광역시 중구 차이나타운로 25 , (북성동3가)",032-777-9211,37.4769413611058,126.619292205734
인천남동구청점,"인천 남동구 장승로 21 (만수동, 장승백이상가)",032-466-0456,37.4459755258528,126.735307908438
간석벽산점,"인천광역시 남동구 호구포로 899 , 1층(간석동)",032-290-8245,37.4627321381275,126.720163900596
간석북부역점,"인천광역시 남동구 방축로 503 , 우성아파트상가 106~107호(간석동)",032-433-7770,37.4659856228344,126.69362323063
간석스카이타운점,"인천 남동구 남동대로916번길 6 (간석동, 스카이타운)",032-422-0620,37.4640038239947,126.708535205486
간석시장점,"인천광역시 남동구 백범로 312-60 , 1 ,2층 외 1필지 (간석동)",032-432-1445,37.4638140113058,126.715049455077
간석역점,"인천광역시 남동구 석산로 15 , 1층 (간석동)",032-421-4213,37.4636331974008,126.695162637415
간석오거리역점,"인천광역시 남동구 백범로 404 , 1층 (간석동)",032-423-9833,37.467709001966,126.70655380206
구월로데오점,"인천광역시 남동구 예술로 126 , (구월동)1층 105호",032-422-1373,37.4451295490218,126.700886698924
구월아시아드점,"인천광역시 남동구 선수촌공원로 25, 1층 102호 (구월동 , 구월신세계프라자)",032-471-9900,37.4412795086433,126.709770101169
구월정각초점,"인천광역시 남동구 용천로 82 , 106동 (구월동 , 다옴프라자)",032-465-0602,37.4569137243728,126.715050433423
구월팬더점,"인천 남동구 인주대로 664 (구월동, 메인프라자 2차), 1층 102호",032-299-1200,37.4491699687774,126.710812562629
남동인더스파크역점,"인천광역시 남동구 은청로 4-7, A동 147호",032-821-9451,37.4075907017732,126.692740717785
남동제2공구상가점,"인천 남동구 논현고잔로109번길 106 (고잔동, 성강 G TOOLS)",032-721-8223,37.3950618448537,126.70769338723
논현소래광장점,인천 남동구 소래역남로16번길 8-7 (논현동),032-425-1009,37.3980393774139,126.735607253904
논현은봉초점,"인천 남동구 논고개로 166 (논현동), 1층 일부호(101)호",032-422-1005,37.4059223606152,126.723733032992
동인천북부역점,인천 동구 송현로 4 (송현동),032-772-8979,37.4767872496729,126.633673117575
만석비치타운점,인천 동구 화도진로 186 (만석동),032-772-4406,37.4856711500629,126.622848541408
만수역점,"인천광역시 남동구 구월로 358, 1층",032-466-4568,37.4548707633299,126.730367708905
모래내시장남문점,인천 남동구 구월남로 278 (구월동),032-716-5852,37.4520142858178,126.720438795935
서창1지구점,"인천광역시 남동구 매소홀로 1127 , (서창동, 수팰리스)101호",032-464-0207,37.4385889685837,126.748146977555
소래포구역점,"인천광역시 남동구 소래역로 36 , 108호 (논현동)",032-434-0999,37.4003132258351,126.735462609054
송림현대시장점,인천 동구 샛골로 160 (송림동),032-765-8222,37.476586218661,126.644942504573
인천간석올리브점,"인천광역시 남동구 석산로 156, 101-1호(간석동 , 간석래미안자이아파트 상가1동)",032-466-1649,37.4603547465436,126.709233537101
인천경원초점,"인천광역시 남동구 경인로 520, 지하1층 B04호(간석동 , 탑프라자2)",032-421-8727,37.4607539768125,126.697036044356
인천구월문화로점,인천 남동구 문화로 91 (구월동),032-710-2305,37.4472296834398,126.699028368478
인천구월점,"인천광역시 남동구 인주대로 539, 1층 일부호(구월동)",032-425-4555,37.4505759390511,126.696664028996
인천구월중앙점,"인천광역시 남동구 남동대로 728, 1층 일부호(구월동)",032-463-3007,37.4471973430154,126.707609324007
인천국세청점,"인천 남동구 남동대로765번길 25 (구월동, 지앤이츠), 1층 18호",032-422-1013,37.4506117724733,126.706103334468
인천길병원점,"인천광역시 남동구 구월남로 198 , 104호(구월동 , 트인프라자)",010-5660-0437,37.4526267057924,126.711443230735
인천남동공구상가점,"인천 남동구 남동서로236번길 30 (논현동, 논현2차푸르지오시티)",032-821-1113,37.4095689846042,126.695111543923
인천남촌점,"인천광역시 남동구 남촌동로 26 , 1층 (남촌동)",032-466-0502,37.4321450219169,126.715956502726
인천논곡점,인천 남동구 남동대로370번길 125 (논현동),032-435-1973,37.4134493501349,126.712613042039
인천논현산뒤마을점,"인천 남동구 청능대로715번길 63 (논현동, 산뒤마을논현주공12단지 상가)",032-710-5784,37.4092060398448,126.734794628646
인천논현소래점,"인천광역시 남동구 포구로 63, 1층 102호(논현동)",032-427-1777,37.4042926113679,126.736609358584
인천논현에코점,"인천광역시 남동구 논고개로 77, 에코타워 1층 106,107호",032-435-3439,37.398437607938,126.726253921698
인천논현역점,"인천광역시 남동구 논고개로123번길 17 , 1층 (논현동 , 아이플렉스)",032-437-5677,37.4016848854965,126.723083704409
인천대찬병원점,"인천 남동구 인주대로 588 (구월동, 대암빌딩)",032-427-8240,37.4497479909047,126.702151240212
인천도림고점,"인천광역시 남동구 서창남로 16-1 , (서창동)",032-467-0302,37.4215598659656,126.752059731062
인천도림점,"인천광역시 남동구 논고개로 331 , 1층 (도림동)",032-426-8281,37.4194947257742,126.729495278539
인천만석사거리점,"인천 동구 제물량로 397 (만석동, 새마을금고)",032-766-8979,37.4838465072667,126.625931149536
인천만수5동점,"인천 남동구 구월로 314 (만수동), 1층 일부호",032-466-6630,37.4552867151556,126.72549519665
인천만수아주점,인천 남동구 만수로 107 (만수동),070-4134-1100,37.4647402346886,126.737730487091
인천만수점,"인천광역시 남동구 담방로 36 , 1층 101호",032-471-0050,37.4430867417192,126.739054096786
인천만수중앙점,"인천광역시 남동구 백범로 206, 1층 (만수동)",032-468-8910,37.4598834531598,126.726412916831
인천만수향촌점,인천광역시 남동구 만수동 1118-2,032-473-4730,37.4614036949028,126.733057225934
인천만월초점,"인천광역시 남동구 인하로 616 , 107호 (구월동 , 커뮤니티프라자)",032-463-2900,37.4425240516442,126.715204791675
인천모래내시장점,인천광역시 남동구 구월로 276번길 20,032-466-4034,37.4547846654838,126.720952563725
인천문일여고점,"인천광역시 남동구 구월로372번길 93, 1층 일부(1호)호(만수동, 대화프라자)",032-471-8910,37.4506713647845,126.731648663716
인천백병원점,"인천광역시 동구 샛골로210번길 9 , 1층 (송림동)",032-766-5777,37.4809530287519,126.646384617566
인천서창점,"인천광역시 남동구 서창남순환로215번길 17 , (서창동)1층111호",032-468-5215,37.4247276577763,126.74758978295
인천서창청광점,"인천 남동구 서창남순환로 82 (서창동, 청광플러스원아파트)",032-463-1777,37.4313074132233,126.747760784413
인천서창초점,인천 남동구 장아산로 182 (서창동),032-467-1777,37.435231687849,126.751417589462
인천송현점,"인천광역시 동구 수문통로 54-1 , 층(송현동 ,튼튼정형외과의원)",032-777-1900,37.4803569999476,126.635615689192
인천시청역점,"인천광역시 남동구 구월로 80 , 1층 (간석동)",032-433-6818,37.4568210849369,126.699511429036
인천시청점,"인천 남동구 정각로 34 (구월동, 에이스네스트빌), 1층 103호",032-433-8979,37.454568617533,126.705873338835
인천약산초교점,"인천 남동구 백범로 376 (간석동, 도시타워)",032-421-1101,37.4666906292292,126.709485832883
인천예술고점,인천 남동구 구월로 123 (간석동),032-221-1240,37.4569043832482,126.704135936844
인천예술회관역점,"인천광역시 남동구 예술로192번길 31 , 101호(구월동 , 대건빌딩)",032-422-1445,37.4512776627756,126.703236229864
인천장수점,"인천광역시 남동구 장수로 3-12, 1층 일부호(장수동)",032-473-0506,37.4501884452661,126.749515009115
인천재능대삼거리점,인천 동구 송림로 136 (송림동),032-777-0714,37.477062479626,126.649617315437
인천한화에코점,"인천광역시 남동구 에코중앙로156번길 5-27 , 1층 (논현동)",032-446-9900,37.3921534074415,126.726898777517
인천현대제철점,"인천 동구 중봉대로 63 (송현동, 현대제철(주))",031-423-8320,37.4849244136151,126.642055586008
인천화평점,"인천 동구 운교로 6 (화수동), 1층",032-777-4406,37.4794493814164,126.628343229258
호구포역점,"인천광역시 남동구 논현로26번길 15 , 102호(논현동 , 위스코프라자)",032-422-9451,37.4022929087009,126.709350286481
도화더테라스점,"인천 미추홀구 염전로168번길 14 (도화동, 힐스테이트 도화 더테라스)",032-715-8399,37.477229805891,126.658795111026
도화점,"인천광역시 미추홀구 숙골로 90, 102호(도화동 , 도화프라자)",032-876-3305,37.4704727724408,126.663497734418
석바위시장점,"인천광역시 미추홀구 경원대로 855 , 1층 (주안동)",032-441-9599,37.4592371373729,126.689266643759
석바위힐스테이트점,"인천 미추홀구 구월로40번길 4 (주안동, 리프라자)",032-716-6235,37.4572232666926,126.694579566783
신기시장점,"인천광역시 미추홀구 인하로 271 , (주안동)",032-873-5748,37.4482996590797,126.678210788951
용남시장점,"인천광역시 미추홀구 인주대로 264, 1층(용현동)",032-876-0555,37.4526607011952,126.665608476686
인천관교한신점,"인천광역시 미추홀구 인하로 348 , 1층 (주안동)",032-427-2719,37.447940259831,126.686904324372
인천대화초점,"인천광역시 미추홀구 석정로 306, 1층(도화동)",032-876-4406,37.4678186522661,126.669329754033
인천문학점,"인천광역시 미추홀구 소성로 334, 1층 (문학동)",032-889-0925,37.437375084967,126.684260082763
인천법원삼거리점,"인천 미추홀구 소성로 162 (학익동, 다송빌딩)",032-290-8222,37.4418807738693,126.666224173779
인천법원점,인천 미추홀구 소성로185번길 16-5 (학익동),032-868-8688,37.441885119041,126.669469673484
인천숭의로터리점,"인천 미추홀구 인주대로45번길 44 (숭의동, 휴프라임)",070-8704-4545,37.4611077887115,126.644449083644
인천숭의스타디움점,"인천 미추홀구 참외전로 268 (숭의동, 스타디움 센트럴시티)",070-8211-1903,37.4676423328736,126.643011577667
인천숭의점,"인천광역시 미추홀구 경인로 63, 1층(숭의동)",032-881-8979,37.4651558962675,126.64959783236
인천숭의제니스점,인천 미추홀구 독정이로 82 (숭의동),032-882-8582,37.4635776599082,126.651720406568
인천승학초점,"인천광역시 미추홀구 주승로 246, 1층 101호 , 102호(관교동)",032-433-9777,37.4413930612452,126.695246101123
인천시민공원역점,"인천광역시 미추홀구 경인로 363-1 , 1층",032-434-7788,37.4586611125657,126.680577824415
인천시티오3단지점,"인천 미추홀구 학익로80번길 11 (학익동, 시티오씨엘 3단지)",070-7718-9900,37.4402247196098,126.646394429792
인천신기사거리점,"인천 미추홀구 미추홀대로 610 (주안동), 1층 103호",032-421-1888,37.4518167831221,126.680047612231
인천아인애비뉴점,"인천 미추홀구 경인로 372 (주안동, 포레나 미추홀), 201동 지하2층 B2074호",032-422-2074,37.4580182017435,126.681163207516
인천용현SK점,"인천광역시 미추홀구 독배로317번길 23-1 , 1층(용현동 , 금종빌딩)",032-888-0129,37.4479285106643,126.647652822668
