지역,매장명,주소,전화번호,위도,경도
경기도,안성아양점,경기도 안성시 옥산동 598(안성시 아양1로 77-10) 해천프라자 1동 103호,031-674-1594,37.0078400025632,127.25836948456
서울특별시,신림대학점,"서울 관악구 신림로23길 21 (신림동, 웰탑스터디독서실) 1층",070-8648-1222,37.4699798923378,126.935054650528
부산광역시,부산광안하버뷰점,부산광역시 수영구 민락수변로 49 광안KCC스위첸하버뷰 104호,070-5100-2840,35.1536742572992,129.126146583215
부산광역시,부산금정구청점,부산광역시 금정구 부곡동 64-34 티아이더코어 101호,051-714-0299,35.2423722362722,129.091625741264
대전광역시,대전노은3동점,"대전 유성구 지족동 1025-1 1층,106호",042-710-9600,36.3874391933704,127.308790286049
경기도,수원곡선하늘채점,경기 수원시 권선구 곡반정로 151 1층,070-7542-8075,37.2415006390618,127.032854397377
경상북도,경주대릉원점,경북 경주시 황남동192-4,054-741-0022,35.8347077192406,129.215308171152
서울특별시,수유시장점,서울 강북구 도봉로67길 8,02-989-3122,37.6308500557797,127.023748027008
충청남도,천안신부동아점,충남 천안시 동남구 터미널9길 25,070-8670-4707,36.8231587496839,127.155452608105
경기도,평택법원점,경기 평택시 평남로 1039 105호,031-8054-8945,37.0094403076294,127.096019381091
서울특별시,석촌역점,서울 송파구 백제고분로 385 102호,070-8676-1453,37.506335048247,127.108278986383
경기도,지축역점,경기 고양시 덕양구 지축1로 39 지축프라자 104호,02-381-6373,37.648829339537,126.914603967396
전라북도,군산시청점,전북 군산시 조촌4길 15 (조촌동) 1층,070-5056-0332,35.9679588463857,126.735746619775
서울특별시,태릉입구역점,"서울 노원구 동일로 986, 104호",070-4077-2127,37.6182161017816,127.07591204414
전라남도,순천금당점,"전남 순천시 해룡면 장선배기길 141, 1층 104호",070-8670-3058,34.9484620333408,127.530648124258
서울특별시,서대문경희궁점,"서울 종로구 경교장길 35 (평동, 경희궁자이 3단지) 1층 3135호",070-4355-3301,37.5688537151032,126.965114852628
대전광역시,대전갈마점,대전광역시 서구 신갈마로 110-1(갈마동),0507-2093-9760,36.3438656420436,127.36878975098
서울특별시,창동역서부점,서울 도봉구 노해로63다길 10,02-2135-1221,37.6533493087801,127.046554623903
경기도,부천도당산업단지점,경기 부천시 도당동 160-8,032-673-1117,37.5131301426132,126.782528933475
대구광역시,대구효목점,대구 동구 효목로 35,053-751-1219,35.8765119694045,128.639430301187
대전광역시,대전둔산청솔점,대전 서구 둔산로 216 (1층 빽다방 ),070-5066-6160,36.3510413446166,127.397811257731
전라북도,전주아중점,전라북도 전주시 덕진구 아중로 175 102호,070-5100-1995,35.8271920709657,127.168579300911
서울특별시,문정역점,서울 송파구 문정동 643-1(법원로 114),02-2283-1165,37.4858221249142,127.120631584468
경기도,삼송스칸센점,경기 고양시 덕양구 삼송로 240(삼송동 294) 힐스테이트삼송역스칸센 A동 124호,070-4667-3560,37.6531850280359,126.900225395456
서울특별시,번동초교점,서울 강북구 번동 310-4 1층,070-5030-2273,37.629196631997,127.039609905675
경기도,화성병점2동점,경기도 화성시 병점2로 65,070-5100-1950,37.2080052065696,127.043371632587
전라남도,여수학동e편한점,전라남도 여수시 학동 1번지 일원 A동 102호,061-807-3644,34.7581055,127.6658667
울산광역시,울산서부점,울산광역시 동구 방어진순환도로 925,052-713-8355,35.5236895377087,129.432673491091
서울특별시,구로이앤씨6차점,"서울특별시 구로구 디지털로31길 41 (구로동, 이앤씨벤처드림타워6차), 1층 108호",02-869-1777,37.4851717992188,126.892751304432
경기도,광명일직점,경기도 광명시 일직동 510-7,02-899-9975,37.4204163507232,126.883048791138
대전광역시,대전맑은아침점,대전광역시 서구 내동 17-11 1층 111~112호,042-710-6633,36.3314796079226,127.380429366878
서울특별시,상계역점,서울특별시 노원구 중계동 606 1층 105호,02-2088-5805,37.659160829,127.074470330728
세종특별자치시,세종반곡점,"세종특별자치시 한누리대로 1828,108호",044-862-4431,36.4980910110141,127.311706114445
서울특별시,건대동문회관점,서울특별시 광진구 아차산로36길 5,070-7537-1508,37.5383387532099,127.074640682527
서울특별시,정릉뉴타운점,서울특별시 성북구 길음로9길 50 지2층8호 (길음동 1286외2필지 길음뉴타운 상가동 208호),02-2039-3644,37.6026910997043,127.020946793788
경기도,용인마북점,"경기도 용인시 기흥구 마북로 159, 1층 115호",031-8019-8779,37.304095507769,127.123525255509
충청남도,천안불당쌍용점,충청남도 천안시 서북구 불당11로 99 1층,041-622-3322,36.8049865369766,127.115858186901
대전광역시,대전유성구청점,대전광역시 유성구 어은동 110 동천빌딩 1층,042-716-4045,36.36331192517,127.356765567138
경기도,구리수택점,경기도 구리시 수택동 847-7(체육관로80번길 9) 1층,031-567-9990,37.5919077318702,127.138587517979
경기도,풍산역점,경기도 고양시 일산동구 중산동 1806 103호,070-4849-0027,37.6745144029972,126.786024017756
제주도,제주애월좋은마트점,제주특별자치도 제주시 애월읍 일주서로 6679 (신엄리) 1층,064-799-1144,33.4709918280253,126.365868970005
충청남도,천안터미널점,"충청남도 천안시 동남구 만남로 15 (신부동, 민현빌딩)",041-523-5343,36.8190796755588,127.153948430325
서울특별시,신당역점,서울특별시 중구 퇴계로 423 (황학동),070-8691-1530,37.565924090501,127.018799368922
경기도,안산본오2동점,경기도 안산시 상록구 각골로 68 (본오동) 1층,070-8691-2508,37.29544776328,126.872937699923
세종특별자치시,세종종촌점,세종특별자치시 종촌동 658 104호,044-864-3655,36.5045212156266,127.249646330515
전라북도,전주효자안행교점,전라북도 전주시 완산구 효자동1가 281-3 1층,063-222-0853,35.8062026629301,127.118041076439
경상남도,빽다방 빵연구소 김해삼계한라비발디점,경상남도 김해시 삼계동 634,055-321-3332,35.2723037016669,128.865236008249
대전광역시,대전용두선화점,"대전광역시 중구 중앙로 23-17, 1층 상가 111호",042-223-1008,36.3235950563625,127.41458888535
대구광역시,대구대신자이점,대구광역시 중구 달구벌대로 1955 상가302동 1층 빽다방,053-252-0248,35.8638665149843,128.577718740633
경상북도,경산삼성현공원점,경상북도 경산시 남산면 인흥리 363-15,053-801-9906,35.7979431979344,128.797996454554
대구광역시,대구방촌상명점,대구광역시 동구 화랑로 383,053-982-7893,35.8773986730805,128.666132875351
서울특별시,가산SKV1점,"서울특별시 금천구 가산디지털1로 171, skv1센터 102호",02-6244-8885,37.4808318534376,126.880662051163
인천광역시,송도아트포레점,인천 연수구 송도동 84-2 A동 1층 111호,032-831-2085,37.3936798904659,126.63240174222
경기도,광명소하점,경기도 광명시 소하로 81,02-897-9088,37.4476382541923,126.88402024743
경기도,부천시청역점,경기 부천시 길주로 221 시티오피스 1층 102호,032-327-8242,37.5047068010627,126.767234788475
서울특별시,북서울꿈의숲점,서울특별시 성북구 돌곶이로 220 코오롱하늘채아파트 상가 104동 106호,02-943-7555,37.6190182162561,127.046432738992
전라북도,군산대점,전라북도 군산시 황룡로 9,063-468-1379,35.9457824935847,126.686308211154
경기도,회룡역점,경기도 의정부시 호원동 51-2,031-875-0811,37.7246299191935,127.04590296828
경기도,광교에듀타운점,"경기도 수원시 영통구 이의동 1347-3, 에듀프라자 111호",070-7724-0024,37.2897445881615,127.048120738231
충청남도,충남계룡엄사점,충청남도 계룡시 엄사면 번영로 26,042-349-0096,36.2885412193208,127.242569597958
서울특별시,숭실대점,서울특별시 동작구 상도동 501(사당로 10) 지하1층,02-3280-3910,37.4953269624454,126.955435289349
세종특별자치시,세종다정점,세종특별자치시 다정중앙로 53,044-862-4432,36.4952967661739,127.248542574509
충청북도,청주율량9단지점,충청북도 청주시 청원구 율중로 79번길 8(율량동),043-211-7600,36.6598633600326,127.510560218948
인천광역시,지식정보단지역점,"인천광역시 연수구 송도동 9-19, 에몬스프라자 1층 111호",032-215-7783,37.3789421639746,126.646125723658
경상남도,진주평거수정초점,﻿경남 진주시 진양호로 74 1층,055-741-9655,35.1668435951409,128.04784741387
서울특별시,쌍문세라믹점,서울특별시 도봉구 도당로 10,02) 995-5551,37.6590926475667,127.035308458179
울산광역시,울산삼산롯데점,울산광역시 남구 삼산로 278번길 4,052-257-4009,35.5387621868607,129.337275535475
전라남도,무안목포대점,전라남도 무안군 청계면 도림길 87-23,061-452-4852,34.9093933854018,126.433502654931
경기도,평택센트럴자이점,경기도 평택시 상서재로 50 상가109호,031-652-8631,37.0185235123042,127.101483549869
대구광역시,대구대봉점,대구광역시 중구 대봉로 222,053-422-7898,35.8584739966413,128.60161038913
인천광역시,인천숭의용마루점,인천광역시 미추홀구 인주대로 74 (용현동),032-888-8409,37.4578639706492,126.645525525747
인천광역시,부개주공점,인천광역시 부평구 부흥로 416 101호 1층,032-511-7666,37.4973568371557,126.738292597935
경상북도,칠곡석적중리점,경상북도 칠곡군 석적읍 북중리3길 45,054-973-7773,36.0789755451244,128.410877242556
경기도,광명새마을시장점,경기도 광명시 광명동 342-5 1층,02-2060-4512,37.4734185879396,126.852395755299
서울특별시,양평중흥S클래스점,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS) 1층 106호",02-2675-5880,37.5235893875941,126.88610509721
전라남도,해남군청점,전라남도 해남군 해남읍 성내리 21-1,061-535-0890,34.5717212406128,126.598845602963
경기도,수원화서시장점,경기도 수원시 팔달구 동말로 53,0507-2093-8388,37.2789560472332,126.999998534145
제주도,제주일도동문점,제주특별자치도 제주시 일도일동 1047-1 1층,064-755-0100,33.5120255559832,126.531489475047
충청남도,천안병천점,충청남도 천안시 동남구 병천면 아우내순대길 9,041-522-5126,36.7589278674513,127.296540768861
서울특별시,보광점,서울특별시 용산구 보광로 47 1층 (보광동),02-794-5565,37.5281869713151,126.998860419742
전라북도,전주반월점,전라북도 전주시 혁신로 697 108호,063-214-3926,35.8739790771291,127.074268388942
인천광역시,인천만수역점,인천광역시 남동구 구월로 366 (만수동) 1층,032-466-1539,37.4547674336374,126.731284681397
서울특별시,중화역점,"서울특별시 중랑구 봉화산로 39, 1층 101호",02-433-5183,37.6017746916569,127.078635147658
서울특별시,동양미래대점,"서울특별시 구로구 고척동 76-181, 1층 101호",02-3666-5444,37.5003851012569,126.866395379884
서울특별시,공릉역점,서울특별시 노원구 공릉동 395-8,02-975-5550,37.6252769843355,127.073452004921
경기도,이천하이닉스점,경기도 이천시 부발읍 경충대로 2100,070-7619-0077,37.2525105751105,127.48994489114
전라북도,전주만성지구점,전라북도 전주시 덕진구 만성동로 59,070-7585-5595,35.8413835073306,127.078063595737
서울특별시,개봉역북부점,서울특별시 구로구 경인로40길 41(개봉동 181-6),02-2688-2220,37.4950263686092,126.859029376899
경기도,시흥매화점,경기도 시흥시 매화로 46,070-4647-4695,37.415511538086,126.814547004876
경상북도,영천완산점,경상북도 영천시 시장로 53,054-335-8847,35.9635983211706,128.936053017428
경기도,안산역점,경기도 안산시 원곡동 798-6,031-495-7101,37.3278354427307,126.790766850665
경기도,봉담동화마을점,경기 화성시 봉담읍 동화길 81-10 상도프라자 104호,031-227-1025,37.2171957228857,126.958606930839
충청북도,청주복대사거리점,충청북도 청주시 흥덕구 복대로 173,043-234-9980,36.6319252899595,127.440581286678
경기도,안양충훈부점,경기도 안양시 만안구 석수동 785-16(충훈로 89) 1층 101호,031-341-0300,37.407540906039,126.898483381044
울산광역시,울산타임스퀘어점,울산광역시 남구 야음동 789-14 울산타임스퀘어 121호,070-4284-8060,35.5269967229801,129.321915541598
경기도,안산본오신안점,경기도 안산시 상록구 본오동 871-6 성문빌딩 1층,070-4101-0060,37.2951266840914,126.865006724024
전라북도,전주삼천흥건점,전라북도 전주시 삼천동 1가 300-3,063-901-5321,35.7944122904322,127.115772238411
전라북도,빽다방 빵연구소 전주평화점,전라북도 전주시 완산구 평화로 210,063-903-0805,35.7953304341798,127.136773246157
경기도,의정부가능역점,경기 의정부시 평화로 633-3 (의정부동),031-821-7264,37.7483321137877,127.044914901774
경기도,동탄호수공원점,경기도 화성시 동탄순환대로 127-5,031-374-5937,37.166083776492,127.107286821254
경기도,동탄역아이비파크점,경기도 화성시 동탄광역환승로 73,031-374-0132,37.2028863829237,127.090020319633
충청북도,충북보은점,충청북도 보은군 보은읍 보은로 105,070-7585-3324,36.4836040539845,127.717779856039
서울특별시,연희삼거리점,"서울 서대문구 연희로 118, 1층 빽다방",02-2039-3454,37.5682218762212,126.932231091464
인천광역시,인천연안부두점,인천 중구 축항대로86번길 23,032-889-7077,37.4543583035635,126.605969732886
충청남도,아산배방연화점,충청남도 아산시 배방읍 용연로 91,041-534-4318,36.7888084459228,127.091171412063
경상남도,진주평거점,경상남도 진주시 순환로 539,055-920-8889,35.1720840212783,128.06067190815
충청남도,천안차암점,"충청남도 천안시 서북구 3공단6로 58-8, 102호",070-8814-2712,36.8409673950653,127.104030281386
대구광역시,대구상인화성파크점,대구광역시 달서구 상인동 1596,053-633-0777,35.8220314078115,128.545309262582
대구광역시,대구북구서변점,대구광역시 북구 서변동 1787 (호국로 215),053-201-5507,35.920831703387,128.598822654769
인천광역시,인천선학역점,인천광역시 연수구 학나래로118번길 47,032-816-9788,37.4261824646158,126.698279540647
세종특별자치시,세종소담점,세종특별자치시 한누리대로 2016번지 1층,044-862-9290,36.4850167103305,127.299629679817
경기도,안양석수중앙점,경기도 안양시 만안구 안양로 483(석수동 319-1),031-8068-8868,37.4125874284918,126.909469082128
서울특별시,중계씨앤미점,서울특별시 노원구 동일로204가길 34,02-2243-1544,37.6407495352012,127.068172151465
충청남도,천안불당호반점,"충청남도 천안시 불당 34길 3-17, 1층",041-553-3113,36.8066014366345,127.105273826082
서울특별시,돈암점,서울특별시 성북구 동선동4가 98-2,02-953-2351,37.5934503827618,127.017450804223
인천광역시,인천서운산업단지점,"인천광역시 계양구 서운산단로 3길 4, sb타워 107호",032-555-9313,37.5336558152154,126.755693478306
경기도,하남미사역점,"경기도 하남시 미사강변동로 85(망월동1106), 힐스테이트 에코 미사 111호",031-796-2329,37.5625331038895,127.191880985177
대전광역시,대전용운에코포레점,대전광역시 동구 용운동 297 1층,042-285-5552,36.3286583,127.4597787
경기도,동탄영천K밸리점,경기 화성시 동탄첨단산업1로 14 동탄케이밸리 1층 112호,031-612-7161,37.2102235675979,127.091406813982
충청북도,충북혁신도시진천점,충청북도 진천군 덕산읍 시가로 14,043-535-8672,36.9024364645939,127.533623368231
충청북도,청주테크노폴리스점,"충청북도 청주시 흥덕구 송화로184번길 4, 102호",043-260-2389,36.6673240483174,127.452923086846
서울특별시,강남역CGV점,서울특별시 강남구 테헤란로1길 48,02-566-5353,37.5014643340657,127.027076332559
제주도,제주봉개DT점,제주특별자치도 제주시 봉개동 598,064-755-8686,33.4840459616765,126.604276861963
경상북도,경북고령중앙점,경상북도 고령군 대가야읍 중앙로 13-1 (구. 헌문리234번지),054-906-9828,35.7298313836231,128.269470329636
제주도,제주연동긱스타점,"제주특별자치도 제주시 연동13길 3(연동,진선엘트빌) 1층",미등록,33.4893522165164,126.494727213889
충청남도,충남금산점,충청남도 금산군 금산읍 비단로 319,041-754-5100,36.1099568791158,127.487654684866
전라북도,전주효자LH점,전라북도 전주시 완산구 효자동2가 1332-1,063-714-2119,35.8081644368353,127.105130399954
제주도,서귀포하원점,제주특별자치도 서귀포시 일주서로 443,064-803-0110,33.2536518288705,126.461385079738
서울특별시,마곡역류마타워점,서울특별시 강서구 마곡동 798-2(공항대로 164) 류마타워 105호,02-6080-2912,37.5594543127617,126.824508817233
전라북도,전주본병원점,전북특별자치도 전주시 완산구 유연로 275,063-272-2922,35.8256095546378,127.115587231054
대전광역시,대전보건대점,대전 동구 우암로 329 1층(가양동),042-622-7780,36.3485769613034,127.450860587779
서울특별시,뚝섬역점,서울특별시 성동구 성수동1가 14-51,02-6349-2800,37.5463190474955,127.049520657582
서울특별시,마곡역로뎀타워점,"서울특별시 강서구 마곡동 799-1, 로뎀타워1층 127호",02­-6015-8860,37.559183823588,126.827436030968
서울특별시,석촌고분역점,서울특별시 송파구 삼전동 101-9 (백제고분로 257),02-422-8526,37.5027755855434,127.09514298161
인천광역시,송도랜드마크시티점,"인천광역시 연수구 랜드마크로 68, 1층 40호",032-859-2006,37.4151172407027,126.618222141856
대구광역시,대구알파시티점,대구광역시 수성구 시지동 584-1,053-791-4373,35.8395778353002,128.692043472387
광주광역시,광주소촌점,"광주광역시 광산구 소촌로 147, 1층 109호",062-943-8855,35.1573862848631,126.791856163446
경기도,부천U1센터점,"경기도 부천시 조마루로385번길 92, 1층 116호(원미동)",032-240-6060,37.5007971475548,126.790116446423
서울특별시,삼양동사거리점,서울특별시 강북구 삼양로 169 (미아동),02-980-3382,37.6189315428573,127.020814066529
경기도,옥정다올스퀘어점,경기도 양주시 옥정동 1049-4( 옥정로 139) 다올스퀘어빌딩 1층 109호,031-857-9849,37.8146282358106,127.089665554136
서울특별시,봉화산역점,서울 중랑구 신내로 211 금강리빙스텔 1층 121호,02-3421-7971,37.6163496295774,127.092668240549
경기도,수원북문점,"경기도 수원시 장안구 정조로 933번길 3, 1층",031-8031-5008,37.2906848359665,127.012561958682
서울특별시,구일역점,"서울특별시 구로구 구일로 8길 56, 구일프라자 1층 102호(구로동)",02-858-1236,37.4956430910809,126.874091208654
전라남도,전남광양덕례점,전라남도 광양시 덕례리 1773-6,미등록,34.9680847183196,127.565559716578
광주광역시,광주진월금당점,광주광역시 남구 금당로 12-1,062-654-6286,35.1183048572763,126.896729586036
인천광역시,송도캐슬파크점,인천광역시 연수구 송도동 8-20 번지,032-834-0816,37.384773660218,126.642622546933
경기도,성남대원사거리점,경기 성남시 중원구 둔촌대로 389번길 1,031-733-9030,37.433662945573,127.160199284168
충청남도,천안목천점,충청남도 천안시 동남구 목천읍 충절로 896,041-566-4087,36.7733351193158,127.210098440266
제주도,신서귀포점,제주도 서귀포시 신중로 26-8,미등록,33.2547190305862,126.507728022072
광주광역시,광주신창사거리점,광주광역시 광산구 신창동 1220-1,062-962-1236,35.190953013769,126.837895274581
인천광역시,송도더테라스점,인천광역시 연수구 송도동 316번지 147호,032-833-0805,37.410352365805,126.626616559837
세종특별자치시,세종다온주유소점,"세종특별자치시 세종로 1328, 알뜰주유소",044-866-5184,36.5205080423181,127.244294616637
경기도,힐스테이트동탄역점,경기 화성시 동탄기흥로585 상가 126호,031-8043-4344,37.2126254757938,127.092131068606
충청북도,청주개신점,충청북도 청주시 서원구 개신도 628,043-234-0628,36.6374,127.4698
경상남도,김해율하점,"경상남도 김해시 율하3로 45, 101호 (율하동, 유성프라자2)",055-311-7111,35.1721839070887,128.814265607474
강원도,태백중앙점,강원도 태백시 황지로 164-1,033-552-1363,37.1732838851622,128.991666442173
경기도,용인수지신봉점,경기도 용인시 수지구 신봉2로 3,031-265-1189,37.323314289661,127.077353812813
서울특별시,수락산역점,"서울특별시 노원구 상계동 1258, 오피앙상가 103호",02-939-0726,37.68027008596,127.054888636551
경상북도,경산펜타힐즈점,경상북도 경산시 중산동 635-1 SM타워 117호,053-710-7771,35.8287390782911,128.719793748864
서울특별시,중곡시장점,서울특별시 광진구 중곡동 192-5(서울 광진구 면목로 145),02-6489-0393,37.5664327513578,127.081350421453
충청북도,청주복대점,충청북도 청주시 흥덕구 복대동 2926,043-237-5549,36.6362796028295,127.429761728744
인천광역시,청라SK뷰점,"인천광역시 서구 옥빛로 4, 1층 101호 (청라동)",032-566-4807,37.5256362528577,126.630970577403
경기도,용인한숲시티점,경기도 용인시 처인구 남사읍 한숲로 54 (아곡리),031-322-1009,37.1529472292081,127.171136201988
인천광역시,인천국제성모병원점,인천광역시 서구 탁옥로 104,032-566-6555,37.5434517036148,126.68103237432
경상남도,진해자은점,"경상남도 창원시 진해구 냉천로 156, B102호",055-542-4277,35.155389594387,128.713446312237
충청남도,천안백석환서점,충남 천안시 서북구 한들3로 78-3 (백석동) 1층,031-716-3888,36.8307596201805,127.123903776567
대전광역시,대전한민시장점,대전광역시 서구 가장동 61-19,070-7514-2135,36.3342534397144,127.384930376527
경기도,송산그린시티점,"경기도 화성시 수노을중앙로 126, 1층 102호 (새솔동)",031-355-1464,37.2852610471143,126.817506887504
경기도,일산강선점,경기도 고양시 일산서구 중앙로 1413 (주엽동 106-3),031-911-9911,37.669037264497,126.762798836447
대전광역시,대전정림점,대전광역시 서구 정림로 62-1,042-584-2100,36.3059277157853,127.365413340025
대전광역시,대전복수점,대전 서구 복수동로 40,070-7756-4448,36.3006743529599,127.378367125434
경기도,일산가좌마을점,경기도 고양시 일산서구 가좌1로 63,031-921-4544,37.6867786261888,126.718567160788
전라북도,전주효천지구점,전라북도 전주시 완산구 효자동2가 1359-6,063-237-2737,35.8018176573684,127.102201209855
경기도,위례역점,"경기도 성남시 수정구 위례서일로 34, 성희프라자 103호",070-8884-2021,37.4643956367584,127.139491214202
경기도,평택포승점,경기도 평택시 포승읍 여술2길 24,031-686-6008,36.9875913032957,126.845545518767
경기도,김포사우점,"경기도 김포시 사우중로 79 (북변동 825), 1층 103호",031-998-7405,37.6218612950267,126.720563842029
대전광역시,대전만년점,"대전광역시 서구 둔산대로 117번길 82, 그레이스K 2차 1층 101호 (만년동)",042-477-0111,36.3686954123478,127.382552242382
대전광역시,대전문지점,대전광역시 유성구 문지동 649-2,042-864-1224,36.3944908760374,127.406424183233
충청남도,천안원성점,충청남도 천안시 동남구 버들로 127,041-522-3979​,36.8065673866635,127.160571649177
인천광역시,작전현대점,"인천 계양구 효서로 377 (작전동, 현대2차아파트) 1층",032-548-7774,37.5278652791373,126.73824397314
충청북도,청주율량사천점,충청북도 청주시 청원구 율봉로 95,043-215-3330,36.6667476949665,127.479822550625
제주도,제주법조타워점,"제주특별자치도 제주시 남광북1길 1 (이도이동, 제주법조타워)",064-725-1235,33.494593216571,126.534320623238
대구광역시,대구침산오페라점,대구광역시 북구 침산로 100,053-355-1101,35.8851721867985,128.591255088917
광주광역시,광주첨단2지구점,"광주광역시 북구 첨단연신로 107번길 15, 1층 101호(신용동)",062-572-9900,35.2073379689764,126.86267014472
경상남도,경남하동점,경상남도 하동군 하동읍 경서대로 136,055-882-8870,35.0673234158867,127.749301521612
대전광역시,대전신성점,대전광역시 유성구 신성남로 61,042-862-3700,36.3873585586505,127.350637519374
서울특별시,먹골역점,서울특별시 중랑구 묵동 174-4번지,02-979-2208,37.6122020411359,127.078473745057
경기도,성남신구대점,경기도 성남시 중원구 금광동 2399,031-741-4868,37.4462877326622,127.167765681158
충청남도,당진기지시점,충청남도 당진시 송악읍 반촌로 70-17,070-7576-4334,36.902053115598,126.692988907794
제주도,제주연동사거리점,"제주특별자치도 제주시 선덕로1, 103호",064-743-0179,33.4858677950025,126.497000860103
경기도,수원권선시장점,경기도 수원시 권선구 세권로 184,031-891-3708,37.2555125025217,127.024306825432
경상북도,왜관역점,경상북도 칠곡군 왜관읍 중앙로8길 7,054-920-7571,35.9920778654574,128.399334478415
경기도,일산풍동점,"경기도 고양시 일산동구 숲속마을로 44, 102호",031-903-4367,37.6674121977686,126.798258700292
전라북도,빽다방 빵연구소 전주기지제호수점,전라북도 전주시 덕진구 중동로 104-16,063-211-7596,35.8436131450008,127.064512634853
세종특별자치시,세종어반아트리움점,"세종특별자치시 나성북로 30, 퍼스트원 105호",044-865-8099,36.4890737483121,127.260245278663
충청북도,충북진천점,충청북도 진천군 진천읍 상산로 73 (읍내리),043-534-5509,36.8547468687531,127.442321131515
인천광역시,호구포역점,"인천광역시 남동구 논현동 636-1, 제일프라자 1층 101호",032-428-3522,37.4021208284528,126.711047113784
경상북도,문경모전점,경상북도 문경시 모전로 61,054-552-2080,36.5869176966482,128.191227118104
충청남도,빽다방 빵연구소 아산배방월천점,충청남도 아산시 배방읍 월천2길 96,041-533-3206,36.7715062690298,127.078459010553
전라남도,나주혁신점,전라남도 나주시 상야1길 7,0507-0289-9438,35.0226404638386,126.785873020836
경기도,고양신원당점,"경기도 고양시 덕양구 고양대로1384번길 7-5 (성사동, 서강프라자)",031-969-4246,37.6538070091644,126.837911525214
서울특별시,행당무학점,서울특별시 성동구 행당동 317-63,02-2299-0226,37.5583501631297,127.032378455924
충청남도,아산역점,충남 아산시 배방읍 희망로46번길 19-3 104호,070-8657-0195,36.7888255559128,127.10444542232
인천광역시,인천원창북항점,인천 서구 원창동 381-68 그리니프라자 104호,032-579-8490,37.5090096230414,126.646689109778
충청남도,아산순천향대학교점,충청남도 아산시 신창면 읍내리 582-10,041-910-4999,36.7733734597777,126.934148080574
경기도,용인둔전점,경기도 용인시 처인구 포곡읍 둔전리 155-5,031-333-5388,37.2697676657022,127.218764865553
경기도,일산위시티점,경기 고양시 일산동구 위시티2로11번길 11,0507-0284-4807,37.6774656803409,126.811834587907
서울특별시,금호금남시장점,서울특별시 성동구 금호동 4가 567,02-6015-1838,37.5479981492084,127.021756883858
전라북도,전북부안점,전북 부안군 부안읍 번영로 123,063-582-0817,35.7264115586744,126.734018280199
제주도,서귀포올레중앙점,제주 서귀포시 중정로61번길 19,064-733-4780,33.2494958586202,126.562646894583
인천광역시,갈산역점,인천광역시 부평구 부평대로 293,032-650-5758,37.5176904163487,126.720945963959
광주광역시,광주호남대점,광주광역시 광산구 선운로 8,062-943-2456,35.148277752326,126.770334072722
전라북도,군산나운점,전라북도 군산시 나운동 95-17,063-462-0724,35.9655522678637,126.702475672618
대구광역시,대구월배점,"대구광역시 달서구 대천동 934번지, 102호",053-632-1010,35.8189866341043,128.515984653607
강원도,강원화천점,강원도 화천군 화천읍 중앙로 9,033-442-7773,38.1049213503614,127.705375858811
경상남도,진주역점,"경상남도 진주시 관문로 7, 율곡스퀘어 프런티어",055-761-9020,35.1522076899133,128.116825328915
서울특별시,신용산해링턴점,서울 용산구 서빙고로 17(한강로3가) 해링턴스퀘어 판매시설동 1층 9호,02-797-9110,37.5269056148241,126.966566172294
서울특별시,장위뉴타운점,서울 성북구 장월로 140 (장위동) 1층,02-941-1016,37.6175017214338,127.050694498908
경기도,안산초지역푸르지오점,경기도 안산시 단원구 화랑로 150(원곡동) 초지역메이저타운 푸르지오-에코상가2동 106호,031-405-1005,37.3241295395487,126.804541028683
전라남도,화순광덕점,전라남도 화순군 화순읍 중앙로 93,061-371-0099,35.0606125498502,126.991542828143
충청북도,청대사거리점,충청북도 청주시 청원구 직지대로 890,043-902-0122,36.651259166951,127.488335047211
전라북도,전북진안점,전라북도 진안군 진안읍 진무로 1105-1,063-432-0763,35.7921457777661,127.429484463563
경상북도,경산진량점,경상북도 경산시 진량읍 공단1로 2(진량읍 신상리),053-854-8767,35.8733932147757,128.81929886035
인천광역시,부평금호점,인천광역시 부평구 원길로 34,070-7537-2559,37.5065836506962,126.714933677907
경기도,미사스마트밸리점,경기도 하남시 풍산동 490-2(미사강변서로 16) R111호,031-5175-7111,37.5517622353043,127.184475631292
대전광역시,대전판암역점,대전광역시 동구 옥천로 177,042-282-0507,36.3176137255453,127.459740838955
대구광역시,대구동호점,대구광역시 동구 신서동 538-1 동화해오름타운 101동 4호,053-965-2224,35.8674772648622,128.726341837598
인천광역시,부평남부역점,인천광역시 부평구 경인로 948,032-522-0414,37.4872832118342,126.724835764366
대구광역시,대구용산점,대구광역시 달서구 용산서로 9,070-7543-7783,35.85620186264,128.529299991659
충청남도,아산테크노밸리점,충청남도 아산시 둔포면 석곡리 1671 108호,041-546-8751,36.923727601119,127.057059160174
경상북도,경주로데오점,경상북도 경주시 계림로 110-2,054-745-6070,35.8441028172409,129.213636862908
경기도,고양향동점,경기도 고양시 덕양구 향동동 꽃마을로 4,070-7819-4494,37.5989399402577,126.892204900814
경상북도,김천구미역점,경상북도 김천시 혁신1로 50 율곡스퀘어 ktx 117호,054-434-0717,36.114426404043,128.181702093016
전라남도,여수진남관점,전라남도 여수시 동문로 9,061-666-7629,34.7409000951767,127.736290262211
서울특별시,상봉역점,"서울특별시 중랑구 상봉동 113-4, 102호",02-433-0993,37.5947614284225,127.085682739391
